athlete_id,first_name,last_name,gp,gs,minutes,goals,assists,points,shots,sog,gwg,pk_goals,pk_att,yc,rc,gk_ga,gk_gaa,gk_saves,gk_sv_pct,gk_shutouts
fh_13b2ec354c75,Emma,McNamara,22,7,657,0,0,0,1,0,0,0,0,,,,,,,
fh_73c6c2ed9390,Allie,Stockwell,12,7,345,0,0,0,0,0,0,0,0,,,12,1.92,24,0.667,0
fh_8c62aa587e80,Hailey,Sykes,3,1,90,0,0,0,0,0,0,0,0,,,1,0.67,4,0.8,1
fh_c249bed240cb,Emma,Gebhart,19,19,962,22,9,53,90,61,5,0,0,,,,,,,
fh_37c348632db7,Lulu,Keil,19,19,888,11,5,27,42,30,5,0,0,,,,,,,
fh_c95bf13f7a38,Helen,Breen,19,18,719,4,2,10,20,11,1,0,0,,,,,,,
fh_eedc82250c04,Lila,Smith,19,18,845,4,2,10,24,17,1,0,2,,,,,,,
fh_7762dc2bb4da,Reilly,Desmond,17,10,592,4,1,9,13,10,0,0,0,,,,,,,
fh_613e09d5ab1c,Madden,Phelps,17,0,326,4,1,9,11,8,0,0,0,,,,,,,
fh_9bffb4837b60,Maddie,Gaines,17,6,487,3,2,8,10,9,0,0,0,,,,,,,
fh_d207f6ae76c6,Rachel,Gilio,19,19,992,2,2,6,6,4,0,0,0,,,,,,,
fh_4e3941a12452,Slater,Boos,4,0,61,2,1,5,3,2,0,0,0,,,,,,,
fh_738d7821d4d1,Katherine,Flanagan,18,3,546,2,1,5,13,9,0,0,0,,,,,,,
fh_f37d4bb9e29c,Nina,Casingal,19,19,699,1,2,4,11,7,0,1,2,,,,,,,
fh_74fbdc81f020,Claire,Willoughby,13,0,295,1,0,2,11,9,0,0,0,,,,,,,
fh_202801424733,Tabitha,Chandler,19,19,1119,0,1,1,5,4,0,0,0,,,,,,,
fh_5294646c4732,Carter,Davis,19,18,1042,0,1,1,0,0,0,0,0,,,,,,,
fh_627cbfd8485b,Caroline,Struzziero,10,0,156,0,1,1,2,1,0,0,0,,,,,,,
fh_b484bb6b44ad,Bella,Thoms,19,19,1030,0,1,1,3,2,0,0,0,,,,,,,
fh_b1edde4c41d4,Lillian,Boes,4,0,73,0,0,0,0,0,0,0,0,,,,,,,
fh_f1bb8c9beb45,Megan,Edwards,18,2,548,0,0,0,1,0,0,0,0,,,,,,,
fh_3d2d9071b4e3,Therese,Lucian,19,19,1150,0,0,0,0,0,0,0,0,,,22,1.15,68,0.756,8
fh_0af0e119fa9a,Jasmijn,van Wijk,3,0,48,0,0,0,0,0,0,0,0,,,,,,,
fh_05be125c16ed,Hailey,Nowak,17,17,972,19,8,46,80,45,7,1,2,,,,,,,
fh_4fb8ddd2b6b5,Ellie,Lochhead,17,17,860,6,5,17,33,18,0,1,1,,,,,,,
fh_8962acc51eb8,Rosie,Ondrla,17,3,402,5,3,13,20,17,1,0,0,,,,,,,
fh_dd7d6f89f911,Maggie,Volpe,17,17,944,2,6,10,51,28,1,0,0,,,,,,,
fh_e98b82b861b7,Ashley,Appleby,16,3,379,4,0,8,6,5,0,0,0,,,,,,,
fh_b9c0b52788de,Ella,Morris,17,17,993,2,4,8,7,4,0,0,0,,,,,,,
fh_e024b438a172,Ella,Mickey,17,17,782,2,3,7,13,5,0,0,0,,,,,,,
fh_646213db61cb,Hannah,Zaiser,16,0,183,3,0,6,5,5,0,0,0,,,,,,,
fh_27949a9663e1,Ella,Harms,17,16,772,2,1,5,7,5,1,0,0,,,,,,,
fh_d43b47b0d38a,Ava,Gallagher,12,0,106,2,0,4,6,4,0,0,0,,,,,,,
fh_ef1c5dc39da0,Tiala,Ortega,17,13,677,2,0,4,9,9,0,0,0,,,,,,,
fh_82fc1e20ab83,Sophie,Flynn,17,7,318,0,2,2,11,6,0,0,0,,,,,,,
fh_6392ca3c1d40,Helen,Harpenau,17,16,852,1,0,2,1,1,0,1,1,,,,,,,
fh_4db3778fb248,Anna,Marks,17,17,808,0,1,1,2,2,0,0,0,,,,,,,
fh_c7acd8e0f871,Sophie,Schirmacher,8,0,36,0,1,1,1,0,0,0,0,,,,,,,
fh_a43728638f92,Sydney,Commo,6,0,4,0,0,0,3,3,0,0,0,,,,,,,
fh_0e5fa8d8c7cf,Claire,Dixon,4,0,27,0,0,0,0,0,0,0,0,,,,,,,
fh_29f7e7946c20,Jane,Fishback,12,0,114,0,0,0,1,0,0,0,0,,,,,,,
fh_93261421883d,Charlotte,Hood,16,9,709,0,0,0,0,0,0,0,0,,,,,,,
fh_7bbaf2ed7fc7,Tea,Jerro,13,2,279,0,0,0,0,0,0,0,0,,,9,1.31,26,0.743,0
fh_59fddbd824e4,Sally,Leithauser,9,0,83,0,0,0,1,1,0,0,0,,,,,,,
fh_3242d7635778,Lauren,McGauley,13,0,187,0,0,0,0,0,0,0,0,,,,,,,
fh_c9c3ff058eef,Brooke,Morgan,7,0,50,0,0,0,0,0,0,0,0,,,,,,,
fh_0fef4233b557,Olivia,Streifel,15,15,779,0,0,0,0,0,0,0,0,,,19,1.9,31,0.62,0
fh_c20f71ed637d,Brynn,Balliet,19,19,917,10,5,25,41,32,3,0,0,,,,,,,
fh_e98eaf402364,Stephanie,Pallante,19,18,897,7,3,17,45,28,0,0,2,,,,,,,
fh_2804d58a4456,Morgan,Benner,19,19,1158,5,1,11,13,11,1,2,2,,,,,,,
fh_1fca1eb566f4,Brooke,Sodl,19,4,626,4,1,9,27,18,0,0,0,,,,,,,
fh_e6843a3590fd,Mia,Carder,19,17,952,1,5,7,24,12,1,0,1,,,,,,,
fh_8a8c850f1b89,Abigail,Antipas,19,19,964,2,1,5,47,26,0,1,2,,,,,,,
fh_eaff66773916,Alina,Culver,18,18,989,2,0,4,33,18,2,0,1,,,,,,,
fh_4b01dd615e7b,Sierra,Margut,19,17,1001,2,0,4,9,5,1,0,0,,,,,,,
fh_984918bd0f85,Jordyne,Stong,19,19,1135,1,1,3,27,15,0,0,0,,,,,,,
fh_458ef6dea87d,Nikki,Chiaradia,19,19,1136,1,0,2,13,9,0,0,0,,,,,,,
fh_ada5522103c8,Megan,McLain,19,2,486,1,0,2,8,5,0,0,0,,,,,,,
fh_1199165217a4,Aliyah,Negron,11,0,151,1,0,2,9,7,1,0,0,,,,,,,
fh_168f35f6059d,Meghan,Dahl,17,13,615,0,1,1,3,1,0,0,0,,,,,,,
fh_9e8b134e85aa,Melanie,Bimmer,2,0,24,0,0,0,0,0,0,0,0,,,,,,,
fh_6de1ccc9cc36,Gianna,Franceschino,9,6,422,0,0,0,0,0,0,0,0,,,,,,,
fh_d9b59111670d,Arianna,Renninger,3,0,14,0,0,0,0,0,0,0,0,,,,,,,
fh_dcd8e5becfd4,Alyssa,Schlossman,19,19,1022,0,0,0,0,0,0,0,0,,,40,2.35,111,0.735,
fh_b36ba47d542a,Lily,Trocki,5,0,134,0,0,0,0,0,0,0,0,,,2,0.9,4,0.667,
fh_cc2cc43dd15e,Amelia,Wehr,1,0,6,0,0,0,0,0,0,0,0,,,,,,,
fh_257dc3d32291,Nicole,Uebele,23,23,1145,9,6,24,58,40,2,0,2,,,,,,,
fh_396421e232de,Megan,McClure,23,23,1207,10,2,22,35,22,3,0,0,,,,,,,
fh_7f73105fe5df,Gillian,Rosenstock,23,21,1079,8,4,20,41,27,2,0,0,,,,,,,
fh_5ffc4a307a3f,Maggie,Carson,23,23,1372,7,3,17,16,14,4,0,0,,,,,,,
fh_9b7eebc253ec,Sophia,Pereira,23,23,1055,5,5,15,38,22,1,0,0,,,,,,,
fh_babf6770c414,Alex,Hackett,22,3,458,5,2,12,18,13,3,0,0,,,,,,,
fh_2488028fb31d,Erin,Liggio,21,20,1123,4,4,12,44,21,1,0,0,,,,,,,
fh_81e2fd2a2783,Natalie,Slusser,23,23,1409,2,8,12,28,12,1,2,3,,,,,,,
fh_86989425ec1e,Alexandra,Hockwitt,23,22,1297,2,6,10,33,15,0,0,0,,,,,,,
fh_b02c1c6be943,Ella,McTeague,6,0,56,1,0,2,3,2,0,0,0,,,,,,,
fh_4fed70b280eb,Calyn,Clements,22,22,1198,0,1,1,1,0,0,0,0,,,,,,,
fh_73b664307346,Caroline,Kirkpatrick,23,23,1252,0,1,1,7,5,0,0,0,,,,,,,
fh_ef8282bec5dd,Lucy,Brown,13,0,246,0,0,0,3,1,0,0,0,,,,,,,
fh_e5793fafbcb0,Kayla,Capuzzi,3,0,44,0,0,0,0,0,0,0,0,,,0,0.0,1,1.0,0
fh_54c7bb451d3c,Emmy,Chazen,5,0,128,0,0,0,1,1,0,0,0,,,,,,,
fh_305b469e8f06,Devon,Damminger,1,0,0,0,0,0,0,0,0,0,0,,,,,,,
fh_e59a4b716b34,Malena,Malka Goldman,21,1,348,0,0,0,4,3,0,0,1,,,,,,,
fh_49e8fab5a82d,Keira,Manning,3,0,66,0,0,0,0,0,0,0,0,,,,,,,
fh_67f976bb78a4,Taylor,Morrow,23,23,1365,0,0,0,0,0,0,0,0,,,25,1.1,97,0.795,8
fh_067b72b36053,Riley,Oakes,13,2,324,0,0,0,0,0,0,0,0,,,,,,,
fh_4778cadd10f9,Bella,Fini,19,19,1101,14,5,33,81,64,6,0,0,,,,,,,
fh_8640da3e4452,Emily,Caporrino,19,19,993,11,4,26,42,32,4,0,0,,,,,,,
fh_50ddf4219716,Chandler,Straub,19,19,785,7,4,18,17,12,0,0,0,,,,,,,
fh_863cba515a16,Liriana,Seferovic,19,19,1151,8,1,17,13,10,2,0,0,,,,,,,
fh_2db8ed203761,Karine,Johnson,19,0,524,3,3,9,18,12,0,0,0,,,,,,,
fh_239dfb13a372,Ellie,Kopec,19,19,1157,2,4,8,58,28,1,1,3,,,,,,,
fh_c652ddc06cfc,Zyen,Haynesworth,19,3,604,2,0,4,2,2,0,2,2,,,,,,,
fh_c50e8d9d1d4f,Emily,Monaco,17,17,830,0,4,4,18,10,0,0,0,,,,,,,
fh_c255d94e9950,Emma,Rider,19,19,1157,1,2,4,20,13,0,0,0,,,,,,,
fh_825ec5c45d2a,Elizabeth,Harbeson,19,4,657,0,1,1,6,2,0,0,0,,,,,,,
fh_f5f190fbe2f7,Caroline,Larsen,10,0,55,0,1,1,0,0,0,0,0,,,,,,,
fh_e1140bb11a63,Carolyn,Brown,18,16,955,0,0,0,1,0,0,0,0,,,,,,,
fh_9da47773ef25,Mackenzie,Cavalieri,5,0,34,0,0,0,0,0,0,0,0,,,,,,,
fh_794ae8b0de00,Natalie,D'Onofrio,19,17,664,0,0,0,1,0,0,0,0,,,,,,,
fh_338f0ce9edf3,Dominique,Flores,3,0,24,0,0,0,0,0,0,0,0,,,4,6.23,3,0.429,0
fh_6ad4e26f9d8b,Samantha,Izzo,19,19,802,0,0,0,0,0,0,0,0,,,,,,,
fh_5aba722d4edf,Beth,Kelly,19,19,1134,0,0,0,0,0,0,0,0,,,43,2.31,131,0.753,3
fh_c280a0196898,Julia,Stoff,6,0,42,0,0,0,1,1,0,0,0,,,,,,,
fh_adde04e9d274,Jada,Gibson,16,2,171,1,0,2,4,3,0,0,0,,,,,,,
fh_d72a344ad857,Jocelyn,Allanson,17,8,416,0,0,0,2,2,0,0,0,,,,,,,
fh_78df96fd88ce,Kristen,Andersen,16,4,339,0,0,0,3,0,0,0,0,,,,,,,
fh_9fb0ad5cb9ca,Sophia,Armato,17,17,1019,0,0,0,0,0,0,0,0,,,,,,,
fh_13628831b459,Terranie,Bennett,13,13,779,0,0,0,0,0,0,0,0,,,,,,,
fh_351a25fe685b,Eve,Detter,17,17,932,0,0,0,2,1,0,0,0,,,,,,,
fh_8a6209c8076b,Shay,Gough,17,17,1019,0,0,0,2,1,0,0,0,,,,,,,
fh_b5bc5ddc1c0c,Carter,Griffin,13,12,713,0,0,0,0,0,0,0,0,,,,,,,
fh_8a7c64b8a1de,Emma,Huante,17,17,1019,0,0,0,0,0,0,0,0,,,83,4.89,170,0.672,0
fh_f5b0f7be7702,Camryn,Lohr,16,16,916,0,0,0,13,5,0,0,0,,,,,,,
fh_04779ce10102,Nala,Nichols,2,0,30,0,0,0,0,0,0,0,0,,,,,,,
fh_ae655cba96e4,Kaylin,Ozuna,17,17,1007,0,0,0,3,0,0,0,0,,,,,,,
fh_d07d7aeeda6b,Ari,Smart,17,17,957,0,0,0,0,0,0,0,0,,,,,,,
fh_5b6dbba07b91,Katie,Tanous,13,12,711,0,0,0,3,0,0,0,0,,,,,,,
fh_0acd61e4e934,Joni,Wiederman,17,17,1017,0,0,0,10,4,0,0,0,,,,,,,
fh_5491123295e9,CJ,Summa,18,18,964,10,2,22,61,33,4,2,2,,,,,,,
fh_1bd7a32266c9,Karlee,Howard,17,17,825,9,3,21,57,31,2,0,0,,,,,,,
fh_5c21b62e594b,Morgan,Unruh,18,17,928,7,4,18,41,31,1,0,0,,,,,,,
fh_64cae51d771a,Kara,Frantz,17,17,979,2,4,8,17,7,1,0,0,,,,,,,
fh_3fa1712ae38b,Jenna,Reider,17,17,915,3,2,8,10,6,0,0,0,,,,,,,
fh_43637939436c,Ryhanna,Ridgeway,18,3,709,2,2,6,23,13,0,0,0,,,,,,,
fh_baa18c8aae84,Abby,Hakes,18,17,755,0,5,5,0,0,0,0,0,,,,,,,
fh_ab566f9e19b7,Braeley,DiGregorio,18,18,899,2,0,4,24,16,0,0,0,,,,,,,
fh_362731b7c4a7,Angelina,Ellis,7,0,72,1,0,2,3,3,0,0,0,,,,,,,
fh_6a4e44ffcf3b,Kacie,Agnew,18,18,887,0,1,1,5,3,0,0,0,,,,,,,
fh_8eeb8f31e3fc,Cameron,Brancato,11,0,243,0,1,1,3,0,0,0,0,,,,,,,
fh_bcabfd5babe7,Grace,Barnett,7,0,120,0,0,0,0,0,0,0,0,,,,,,,
fh_03834a4d9db1,Paige,Brouse,18,18,1018,0,0,0,1,1,0,0,0,,,,,,,
fh_a65d79c1732e,Alyssa,Caldini,16,9,566,0,0,0,1,0,0,0,0,,,,,,,
fh_8b58bf42bf66,Angelina,Catania,18,18,1028,0,0,0,0,0,0,0,0,,,51,3.08,159,0.757,1
fh_58e923a8ad95,Nevaeh,Greene,11,7,356,0,0,0,2,0,0,0,0,,,,,,,
fh_e97dcaa8d3f0,Madison,Groetsch,6,0,116,0,0,0,1,1,0,0,0,,,,,,,
fh_8a6cf4fe897f,Caitlyn,Kowalski,1,0,15,0,0,0,0,0,0,0,0,,,,,,,
fh_5317b31dd9a4,Grace,LoBiondo,5,0,46,0,0,0,0,0,0,0,0,,,,,,,
fh_15d445dc81ae,Gloria,Perez,5,0,83,0,0,0,0,0,0,0,0,,,,,,,
fh_28d4a0034319,Megan,Possinger,5,0,98,0,0,0,0,0,0,0,0,,,,,,,
fh_b97bab5a5e09,Julia,Potter,18,3,627,0,0,0,0,0,0,0,0,,,,,,,
fh_5a5ed47e29e6,Ayianna,Ridgeway,2,0,25,0,0,0,0,0,0,0,0,,,8,13.57,10,0.556,0
fh_b9bbef82a5a5,Christina,Unger,4,0,60,0,0,0,0,0,0,0,0,,,2,1.4,7,0.778,0
fh_706409465828,Caitlin,Ehlenfield,15,15,897,6,4,16,39,27,1,0,0,,,,,,,
fh_1747aa196a3e,Talia,Nash,15,15,914,6,2,14,35,25,2,2,2,,,,,,,
fh_138d5d71196b,Nicole,Luther,15,14,897,5,3,13,26,18,0,0,0,,,,,,,
fh_332959fdba10,Madison,Fleming,15,15,913,3,6,12,38,21,0,0,0,,,,,,,
fh_47c921ba27b2,Joah,Byers,10,1,144,1,0,2,1,1,0,0,0,,,,,,,
fh_f9a09756ce3d,Angelina,Caban,15,15,914,0,0,0,0,0,0,0,0,,,69,4.53,113,0.621,1
fh_ad583ecaa4a8,Peyton,DeMaio,15,15,905,0,0,0,12,9,0,0,0,,,,,,,
fh_ceeb462a80cf,Madilyn,Detschner,15,15,914,0,0,0,0,0,0,0,0,,,,,,,
fh_95b75fe090bf,Ashlee,Donahue,14,14,747,0,0,0,0,0,0,0,0,,,,,,,
fh_2309c0822d3f,Riley,Dutcher,15,15,906,0,0,0,12,7,0,0,0,,,,,,,
fh_ed039fc13c66,Haley,Henderson,15,15,824,0,0,0,5,3,0,0,0,,,,,,,
fh_ee8ae5a96b4f,Annabelle,Munz,15,15,902,0,0,0,1,0,0,0,0,,,,,,,
fh_0eceb9324f3b,Paige,Simonds,9,0,92,0,0,0,0,0,0,0,0,,,,,,,
fh_b3f3353193b2,Emma,Ward,9,1,116,0,0,0,0,0,0,0,0,,,,,,,
fh_d3aa787cd783,Julianna,Medina,18,18,1062,11,2,24,75,40,3,2,3,,,,,,,
fh_20f02424b646,Gianna,Ercolani,18,18,1005,3,4,10,36,14,3,0,0,,,,,,,
fh_b005bab1057f,Emma,Dombrowski,18,15,856,4,0,8,13,9,0,0,0,,,,,,,
fh_a979e522423d,Shirley,Munoz,18,18,953,3,1,7,10,8,1,0,0,,,,,,,
fh_87db26568058,Katie,Blair,18,12,829,1,0,2,15,13,0,0,0,,,,,,,
fh_511df2f37414,Lindsey,Pampalone,18,17,1074,1,0,2,16,6,0,0,0,,,,,,,
fh_41c19e238568,Michalynn,Castone,15,15,699,0,1,1,5,1,0,0,0,,,,,,,
fh_485ffb52de35,Mariana,Lopez,15,2,343,0,1,1,5,4,0,0,0,,,,,,,
fh_585c9982638a,Kaitlyn,Devlin,5,0,38,0,0,0,0,0,0,0,0,,,,,,,
fh_e30b895bd61a,Sidney,Figueroa,18,18,1049,0,0,0,0,0,0,0,0,,,,,,,
fh_83955e14dc4e,Adrianna,Goodwin,18,18,1060,0,0,0,0,0,0,0,0,,,35,2.06,162,0.822,4
fh_da95cc8cc2fb,Lauren,Hetherington,18,18,1026,0,0,0,0,0,0,0,0,,,,,,,
fh_4835e5312fad,Amy,Krysa,3,0,50,0,0,0,0,0,0,0,0,,,2,3.09,7,0.778,0
fh_b3fc85625b26,Megan,Mongare,14,0,200,0,0,0,3,1,0,0,0,,,,,,,
fh_25a0a29ef5d4,Lauren,Pescatore,18,15,720,0,0,0,3,1,0,0,0,,,,,,,
fh_335e120bc9a2,Janeen,Rukab,14,6,410,0,0,0,3,2,0,0,0,,,,,,,
fh_1c69bd0682b3,Emma,Tomlin,2,0,15,0,0,0,0,0,0,0,0,,,4,12.33,3,0.429,0
fh_1c592c02fd38,Leah,Ulmer,17,8,556,0,0,0,1,1,0,0,1,,,,,,,
fh_5e60c238e595,Drew,Bridges,20,20,,23,11,57,128,88,3,0,0,,,,,,,
fh_512c55565824,Hannah,Long,20,20,,11,10,32,72,45,2,0,1,,,,,,,
fh_1dcc1bc77b6d,Sara,Watson,20,16,,9,2,20,33,23,2,0,0,,,,,,,
fh_8ee2d881f3bd,Hailey,Meyer,20,14,,5,5,15,33,24,1,0,0,,,,,,,
fh_11e06331dce9,Sophie,Myers,20,19,,3,6,12,26,18,1,0,0,,,,,,,
fh_344d4767b24b,Meadow,Keet,20,9,,4,1,9,19,11,0,0,0,,,,,,,
fh_1e3fb9bb56d9,Mia,Fino,20,18,,2,3,7,5,4,0,0,0,,,,,,,
fh_48b248789e5c,Abbie,Heckman,19,14,,2,0,4,8,5,0,0,0,,,,,,,
fh_0ece74495141,Rachel,Troutman,20,20,,2,0,4,10,5,0,2,4,,,,,,,
fh_b81c058b0c6a,Kaylie,Noel,18,18,,1,1,3,19,8,1,0,0,,,,,,,
fh_a6e5dc26fd50,Calleigh,Hoy,20,12,,1,0,2,4,3,0,0,0,,,,,,,
fh_6ba0e507434c,Lily,DeBlasio,12,8,,0,0,0,0,0,0,0,0,,,26,2.73,44,0.629,1
fh_68e757f515ce,Emma,Dupes,12,11,,0,0,0,0,0,0,0,0,,,20,1.88,64,0.762,0
fh_39bbae79a32a,Lillian,Hoover,3,0,,0,0,0,0,0,0,0,0,,,,,,,
fh_b0138eae4f5b,Tyrne,Keeney,13,1,,0,0,0,0,0,0,0,0,,,,,,,
fh_eddd26ffa5fa,Ava,Ruggiero,9,0,,0,0,0,0,0,0,0,0,,,,,,,
fh_8c7a09fd4e6b,Sydney,Sinko,20,19,,0,0,0,0,0,0,0,0,,,,,,,
fh_1273afa80e06,Caitlin,Hoover,19,19,1135,24,8,56,123,77,7,3,4,,,,,,,
fh_2cf05e5f37fa,Hannah,Fitzgerald,19,19,1132,9,10,28,59,43,0,0,0,,,,,,,
fh_9a50666d28b9,Megan,Dadio,19,19,1159,6,6,18,36,23,1,0,0,,,,,,,
fh_c1a5ab2c3eb4,Ava,Lofgren,19,8,508,6,5,17,21,12,0,0,0,,,,,,,
fh_7a5a69b887c0,Keira,Boensch,19,19,1133,3,4,10,33,19,2,0,0,,,,,,,
fh_c38f3b53e187,Bella,Konchar,4,0,0,4,0,8,5,5,3,3,3,,,,,,,
fh_f10cf212f6ee,Molly,Donadoni,19,19,1089,3,1,7,8,6,1,0,0,,,,,,,
fh_70790062dcdd,Caroline,Roschen,18,12,706,3,0,6,7,4,0,3,4,,,,,,,
fh_7edabf6fb3d8,Sophia,Sarbanes,19,0,29,3,0,6,10,7,1,0,0,,,,,,,
fh_ac9cb05d6761,Isabelle,Allen,11,11,624,0,3,3,11,7,0,0,0,,,,,,,
fh_385978ab0bd8,Brynn,Harrison,18,0,68,1,0,2,6,4,0,0,0,,,,,,,
fh_173273f226de,Caroline,Krisko,12,0,30,1,0,2,1,1,0,0,0,,,,,,,
fh_f91781cec83f,Maya,Rorick,19,19,1146,0,1,1,9,4,0,0,0,,,,,,,
fh_645cd57721e4,Brianna,Coolican,7,0,12,0,0,0,3,2,0,0,0,,,,,,,
fh_cc62d607f351,Sara,Davis,2,0,13,0,0,0,0,0,0,0,0,,,0,0.0,0,0.0,
fh_7b6e6854ab2e,Meghan,Dole,19,19,1146,0,0,0,0,0,0,0,0,,,23,1.21,60,0.723,
fh_5ad92d14c66d,Grace,Fitzgerald,5,0,10,0,0,0,0,0,0,0,0,,,,,,,
fh_0e3467f173a6,Meghan,Fly,5,0,9,0,0,0,0,0,0,0,0,,,,,,,
fh_bd10ae4525a6,Ella,Healey,2,0,6,0,0,0,0,0,0,0,0,,,,,,,
fh_a5e343cae925,Aoife,Nerz,6,0,10,0,0,0,0,0,0,0,0,,,,,,,
fh_583776eadb29,Sonia,Roberto,5,0,13,0,0,0,0,0,0,0,0,,,,,,,
fh_ac1f9364d51c,Melissa,Sessler,14,7,436,0,0,0,0,0,0,0,0,,,,,,,
fh_0780d0b04ce3,Maddie,Takahashi,1,0,4,0,0,0,0,0,0,0,0,,,,,,,
fh_d38de902a205,Kat,Thistlewaite,19,19,1159,0,0,0,0,0,0,0,0,,,,,,,
fh_a98bbfb692f7,Ally,Walk,16,0,14,0,0,0,5,2,0,0,0,,,,,,,
fh_56740e083872,Sarah,Weitzman,19,19,1147,0,0,0,1,0,0,0,0,,,,,,,
fh_6a07dc73b2ea,Sabrina,Post,18,18,,7,2,16,42,33,2,0,0,,,,,,,
fh_8074c3f473ff,Jillian,Somers,17,16,,5,5,15,51,26,1,0,0,,,,,,,
fh_d5b988bfe7ce,Cassie,DeBlieck,18,18,,3,5,11,25,16,0,0,0,,,,,,,
fh_38bc18b0d4fa,Margaret-Ann,Graves,18,17,,4,2,10,18,9,1,0,0,,,,,,,
fh_81f8b8dbdc67,Cianna,Miranda,18,15,,5,0,10,33,24,3,0,0,,,,,,,
fh_7e336e492ce9,Sydney,Yaw,13,0,,4,1,9,10,8,0,0,0,,,,,,,
fh_fb9489222d57,Allie,McCaffrey,7,0,,3,1,7,3,3,0,0,0,,,,,,,
fh_46f34798ce13,Angie,Flocco,18,6,,2,0,4,6,4,0,2,2,,,,,,,
fh_ff68639b201c,Jane,Mezzanotte,16,1,,2,0,4,10,5,0,0,0,,,,,,,
fh_99f80540def2,Eleanor,Ragan,18,15,,1,2,4,6,4,1,0,0,,,,,,,
fh_82112f9ce14d,Lauren,Rudick,18,4,,0,2,2,10,2,0,0,0,,,,,,,
fh_9083e2c9a333,Sam,Woolery,18,18,,1,0,2,4,4,0,0,0,,,,,,,
fh_7db30819c15f,Colleen,Ragan,18,12,,0,1,1,9,4,0,0,0,,,,,,,
fh_dd95468ce525,Elizabeth,Terranova,11,2,,0,1,1,0,0,0,0,0,,,,,,,
fh_171d81a4b45c,Sloane,Witkowski,17,9,,0,1,1,10,4,0,0,0,,,,,,,
fh_0d9655d4938d,Emma,DeBolt,4,0,,0,0,0,0,0,0,0,0,,,,,,,
fh_b299d46ce918,Delaney,Ellsworth,11,5,,0,0,0,0,0,0,0,0,,,9,1.66,36,0.8,0
fh_8f5e1b1b57c8,Taylor,Foley,1,0,,0,0,0,0,0,0,0,0,,,,,,,
fh_7bd09b3c36c0,Elise,Krock,15,12,,0,0,0,1,0,0,0,0,,,,,,,
fh_5ec89dcf4b5b,Caroline,Ragan,1,0,,0,0,0,0,0,0,0,0,,,,,,,
fh_db25e922961f,Caitlin,Rubsamen,4,0,,0,0,0,0,0,0,0,0,,,,,,,
fh_875af7acfc40,Emilia,Saccento,17,13,,0,0,0,0,0,0,0,0,,,26,1.99,63,0.708,1
fh_5208f3e8090c,Sofia,Scalzo,18,16,,0,0,0,4,3,0,0,0,,,,,,,
fh_5d09bcad701a,Ava,Spear,4,0,,0,0,0,0,0,0,0,0,,,0,0.0,2,1.0,0
fh_328813d246a2,Maya,Viscardi-Carelse,5,0,,0,0,0,0,0,0,0,0,,,,,,,
fh_729e7d303736,Sarah,Bourk,19,19,850,2,1,5,13,6,1,1,1,,,,,,,
fh_f027abfd3948,Kaitlyn,Carlsen,19,19,830,2,1,5,6,5,0,0,0,,,,,,,
fh_d411e7e883ff,Maddie,Ellrod,19,19,1086,2,0,4,4,3,0,0,0,,,,,,,
fh_72a3552904c3,LilyAnna,Hopkins,19,19,882,1,1,3,6,3,0,0,0,,,,,,,
fh_618ce860a371,MJ,Larocchia,18,2,492,1,0,2,1,1,1,0,0,,,1,0.97,0,0.0,0
fh_1dd270e54174,Presley,Beal,17,16,797,0,1,1,0,0,0,0,0,,,,,,,
fh_a3b0b2516763,Hannah,Amadon,19,17,896,0,0,0,0,0,0,0,0,,,,,,,
fh_1cb867cadc83,Kayla,Davidson,14,2,350,0,0,0,1,0,0,0,0,,,,,,,
fh_ede86c3565e0,Josie,Gayer,19,19,715,0,0,0,2,1,0,0,0,,,,,,,
fh_4312a8daba8d,Grace,Hanlon,14,0,233,0,0,0,0,0,0,0,0,,,,,,,
fh_c02776eda7e5,Tillie,Hutton,13,0,288,0,0,0,1,0,0,0,0,,,,,,,
fh_6a353968902c,Rachel,Korwan,19,19,698,0,0,0,1,1,0,0,0,,,,,,,
fh_52d13c479f3a,Emma,Kyes,19,19,866,0,0,0,4,1,0,0,0,,,,,,,
fh_5281d4fa37cc,Anna,Bryan Marquardt,15,0,228,0,0,0,0,0,0,0,0,,,,,,,
fh_22aa3a7d100e,Maressa,Oliveira,19,1,452,0,0,0,0,0,0,0,0,,,,,,,
fh_e05008c846d0,Abbie,Reynolds,19,19,1056,0,0,0,4,2,0,0,0,,,,,,,
fh_81d2212e8e5d,Allyson,Stauffer,18,18,1086,0,0,0,0,0,0,0,0,,,92,5.08,234,0.718,0
fh_d8723e49fb43,Sophia,Tomassoni,19,0,464,0,0,0,0,0,0,0,0,,,,,,,
fh_5bde236d8656,Jasmine,Yoo,17,0,306,0,0,0,0,0,0,0,0,,,,,,,
fh_cec02def826c,Mackenzie,Reed,14,14,,4,2,10,42,21,1,0,0,,,,,,,
fh_0c4a63187d5a,Lillie,Uttenreither,16,16,,2,3,7,18,7,1,0,0,,,,,,,
fh_34f455db8b4f,Morgan,Hoban,16,16,,1,2,4,17,7,0,0,0,,,,,,,
fh_286a6f603944,Rhyan,Poole,15,3,,2,0,4,8,7,0,0,0,,,,,,,
fh_963270b39892,Gianna,Radcliffe,16,16,,2,0,4,40,26,0,0,0,,,,,,,
