school,sport,gender,division,conference,athletes,intl
Southern Virginia,tennis,Men,D3,USA South Athletic Conference,7,0
Southern Virginia,tennis,Women,D3,USA South Athletic Conference,12,2
Southern Virginia,track_indoor,Men,D3,USA South Athletic Conference,29,2
Southern Virginia,track_indoor,Women,D3,USA South Athletic Conference,32,1
Southern Virginia,track_outdoor,Men,D3,USA South Athletic Conference,29,2
Southern Virginia,track_outdoor,Women,D3,USA South Athletic Conference,32,1
Southern Virginia,volleyball,Men,D3,USA South Athletic Conference,18,0
Southern Virginia,volleyball,Women,D3,USA South Athletic Conference,19,0
Southern Virginia,wrestling,Men,D3,USA South Athletic Conference,26,2
Southern Virginia,wrestling,Women,D3,USA South Athletic Conference,10,1
Southern Wesleyan,baseball,Men,D2,Conference Carolinas,51,0
Southern Wesleyan,basketball,Men,D2,Conference Carolinas,15,1
Southern Wesleyan,basketball,Women,D2,Conference Carolinas,14,0
Southern Wesleyan,cross_country,Men,D2,Conference Carolinas,16,0
Southern Wesleyan,cross_country,Women,D2,Conference Carolinas,11,0
Southern Wesleyan,golf,Men,D2,Conference Carolinas,10,2
Southern Wesleyan,golf,Women,D2,Conference Carolinas,9,0
Southern Wesleyan,lacrosse,Women,D2,Conference Carolinas,20,0
Southern Wesleyan,soccer,Men,D2,Conference Carolinas,31,10
Southern Wesleyan,soccer,Women,D2,Conference Carolinas,29,5
Southern Wesleyan,softball,Women,D2,Conference Carolinas,31,0
Southern Wesleyan,track_indoor,Men,D2,Conference Carolinas,26,1
Southern Wesleyan,track_indoor,Women,D2,Conference Carolinas,16,0
Southern Wesleyan,track_outdoor,Men,D2,Conference Carolinas,26,1
Southern Wesleyan,track_outdoor,Women,D2,Conference Carolinas,16,0
Southern Wesleyan,volleyball,Women,D2,Conference Carolinas,19,0
Southwest Baptist,baseball,Men,D2,Great Lakes Valley Conference,37,11
Southwest Baptist,basketball,Men,D2,Great Lakes Valley Conference,15,2
Southwest Baptist,basketball,Women,D2,Great Lakes Valley Conference,14,7
Southwest Baptist,beach_volleyball,Women,D2,Great Lakes Valley Conference,11,0
Southwest Baptist,cross_country,Men,D2,Great Lakes Valley Conference,24,1
Southwest Baptist,cross_country,Women,D2,Great Lakes Valley Conference,20,0
Southwest Baptist,football,Men,D2,Great Lakes Valley Conference,116,4
Southwest Baptist,soccer,Men,D2,Great Lakes Valley Conference,32,16
Southwest Baptist,soccer,Women,D2,Great Lakes Valley Conference,31,0
Southwest Baptist,softball,Women,D2,Great Lakes Valley Conference,23,0
Southwest Baptist,swimming,Men,D2,Great Lakes Valley Conference,18,0
Southwest Baptist,swimming,Women,D2,Great Lakes Valley Conference,16,0
Southwest Baptist,tennis,Men,D2,Great Lakes Valley Conference,10,6
Southwest Baptist,tennis,Women,D2,Great Lakes Valley Conference,6,2
Southwest Baptist,track_indoor,Men,D2,Great Lakes Valley Conference,44,1
Southwest Baptist,track_indoor,Women,D2,Great Lakes Valley Conference,43,2
Southwest Baptist,track_outdoor,Men,D2,Great Lakes Valley Conference,44,1
Southwest Baptist,track_outdoor,Women,D2,Great Lakes Valley Conference,43,2
Southwest Baptist,volleyball,Men,D2,Great Lakes Valley Conference,18,0
Southwest Baptist,volleyball,Women,D2,Great Lakes Valley Conference,15,0
Southwest Minnesota State,baseball,Men,D2,Northern Sun Intercollegiate Conference,40,0
Southwest Minnesota State,basketball,Men,D2,Northern Sun Intercollegiate Conference,17,0
Southwest Minnesota State,basketball,Women,D2,Northern Sun Intercollegiate Conference,14,0
Southwest Minnesota State,cross_country,Men,D2,Northern Sun Intercollegiate Conference,9,0
Southwest Minnesota State,cross_country,Women,D2,Northern Sun Intercollegiate Conference,9,0
Southwest Minnesota State,football,Men,D2,Northern Sun Intercollegiate Conference,111,0
Southwest Minnesota State,golf,Women,D2,Northern Sun Intercollegiate Conference,7,0
Southwest Minnesota State,soccer,Women,D2,Northern Sun Intercollegiate Conference,24,1
Southwest Minnesota State,softball,Women,D2,Northern Sun Intercollegiate Conference,15,0
Southwest Minnesota State,swimming,Women,D2,Northern Sun Intercollegiate Conference,23,2
Southwest Minnesota State,track_indoor,Men,D2,Northern Sun Intercollegiate Conference,36,0
Southwest Minnesota State,track_indoor,Women,D2,Northern Sun Intercollegiate Conference,36,0
Southwest Minnesota State,track_outdoor,Men,D2,Northern Sun Intercollegiate Conference,36,0
Southwest Minnesota State,track_outdoor,Women,D2,Northern Sun Intercollegiate Conference,36,0
Southwest Minnesota State,volleyball,Women,D2,Northern Sun Intercollegiate Conference,19,0
Southwest Minnesota State,wrestling,Men,D2,Northern Sun Intercollegiate Conference,23,0
Southwestern,baseball,Men,D3,Southern Athletic Association,40,1
Southwestern,basketball,Men,D3,Southern Athletic Association,19,0
Southwestern,basketball,Women,D3,Southern Athletic Association,13,1
Southwestern,cross_country,Men,D3,Southern Athletic Association,11,0
Southwestern,cross_country,Women,D3,Southern Athletic Association,16,0
Southwestern,football,Men,D3,Southern Athletic Association,95,1
Southwestern,golf,Men,D3,Southern Athletic Association,10,1
Southwestern,golf,Women,D3,Southern Athletic Association,10,0
Southwestern,lacrosse,Men,D3,Southern Athletic Association,39,1
Southwestern,lacrosse,Women,D3,Wisconsin Intercollegiate Athletic Conference,15,0
Southwestern,soccer,Men,D3,Southern Athletic Association,31,1
Southwestern,soccer,Women,D3,Southern Athletic Association,35,0
Southwestern,softball,Women,D3,Southern Athletic Association,21,0
Southwestern,swimming,Men,D3,Southern Athletic Association,12,0
Southwestern,swimming,Women,D3,Southern Athletic Association,15,0
Southwestern,tennis,Men,D3,Southern Athletic Association,17,2
Southwestern,tennis,Women,D3,Southern Athletic Association,6,0
Southwestern,track_indoor,Men,D3,Southern Athletic Association,31,0
Southwestern,track_indoor,Women,D3,Southern Athletic Association,36,1
Southwestern,track_outdoor,Men,D3,Southern Athletic Association,31,0
Southwestern,track_outdoor,Women,D3,Southern Athletic Association,36,1
Southwestern,volleyball,Women,D3,Southern Athletic Association,18,0
Southwestern Oklahoma State,baseball,Men,D2,Great American Conference,35,3
Southwestern Oklahoma State,basketball,Men,D2,Great American Conference,14,2
Southwestern Oklahoma State,basketball,Women,D2,Great American Conference,12,0
Southwestern Oklahoma State,cross_country,Women,D2,Great American Conference,6,0
Southwestern Oklahoma State,football,Men,D2,Great American Conference,106,2
Southwestern Oklahoma State,golf,Men,D2,Great American Conference,10,6
Southwestern Oklahoma State,golf,Women,D2,Great American Conference,5,4
Southwestern Oklahoma State,soccer,Women,D2,Great American Conference,30,6
Southwestern Oklahoma State,softball,Women,D2,Great American Conference,18,0
Southwestern Oklahoma State,track_outdoor,Women,D2,Great American Conference,14,0
Southwestern Oklahoma State,volleyball,Women,D2,Great American Conference,12,0
Spalding,baseball,Men,D3,St. Louis Intercollegiate Athletic Conference,42,0
Spalding,basketball,Men,D3,St. Louis Intercollegiate Athletic Conference,18,0
Spalding,basketball,Women,D3,St. Louis Intercollegiate Athletic Conference,14,0
Spalding,cross_country,Men,D3,St. Louis Intercollegiate Athletic Conference,6,0
Spalding,cross_country,Women,D3,St. Louis Intercollegiate Athletic Conference,8,0
Spalding,golf,Men,D3,St. Louis Intercollegiate Athletic Conference,8,1
Spalding,lacrosse,Men,D3,St. Louis Intercollegiate Athletic Conference,23,0
Spalding,lacrosse,Women,D3,St. Louis Intercollegiate Athletic Conference,17,1
Spalding,soccer,Men,D3,St. Louis Intercollegiate Athletic Conference,28,2
Spalding,soccer,Women,D3,St. Louis Intercollegiate Athletic Conference,25,1
Spalding,softball,Women,D3,St. Louis Intercollegiate Athletic Conference,22,0
Spalding,track_indoor,Men,D3,St. Louis Intercollegiate Athletic Conference,13,0
Spalding,track_indoor,Women,D3,St. Louis Intercollegiate Athletic Conference,19,0
Spalding,track_outdoor,Men,D3,St. Louis Intercollegiate Athletic Conference,13,0
Spalding,track_outdoor,Women,D3,St. Louis Intercollegiate Athletic Conference,19,0
Spalding,volleyball,Men,D3,St. Louis Intercollegiate Athletic Conference,10,0
Spalding,volleyball,Women,D3,St. Louis Intercollegiate Athletic Conference,17,0
Spring Hill,baseball,Men,D2,Southern Intercollegiate Athletic Conference,39,2
Spring Hill,basketball,Men,D2,Southern Intercollegiate Athletic Conference,12,5
Spring Hill,basketball,Women,D2,Southern Intercollegiate Athletic Conference,13,1
Spring Hill,beach_volleyball,Women,D2,Southern Intercollegiate Athletic Conference,29,0
Spring Hill,cross_country,Men,D2,Southern Intercollegiate Athletic Conference,6,0
Spring Hill,cross_country,Women,D2,Southern Intercollegiate Athletic Conference,9,0
Spring Hill,golf,Men,D2,Southern Intercollegiate Athletic Conference,13,3
Spring Hill,golf,Women,D2,Southern Intercollegiate Athletic Conference,7,2
Spring Hill,soccer,Men,D2,Southern Intercollegiate Athletic Conference,28,11
Spring Hill,soccer,Women,D2,Southern Intercollegiate Athletic Conference,24,5
Spring Hill,softball,Women,D2,Southern Intercollegiate Athletic Conference,21,0
Spring Hill,tennis,Men,D2,Southern Intercollegiate Athletic Conference,15,9
Spring Hill,tennis,Women,D2,Southern Intercollegiate Athletic Conference,12,2
Spring Hill,track_outdoor,Men,D2,Southern Intercollegiate Athletic Conference,14,1
Spring Hill,track_outdoor,Women,D2,Southern Intercollegiate Athletic Conference,16,0
Spring Hill,volleyball,Women,D2,Southern Intercollegiate Athletic Conference,22,0
Springfield,baseball,Men,D3,New England Women's and Men's Athletic Conference,39,1
Springfield,basketball,Men,D3,New England Women's and Men's Athletic Conference,18,1
Springfield,basketball,Women,D3,New England Women's and Men's Athletic Conference,15,0
Springfield,cross_country,Men,D3,New England Women's and Men's Athletic Conference,13,0
Springfield,cross_country,Women,D3,New England Women's and Men's Athletic Conference,12,0
Springfield,field_hockey,Women,D3,New England Women's and Men's Athletic Conference,28,0
Springfield,football,Men,D3,New England Women's and Men's Athletic Conference,127,1
Springfield,golf,Men,D3,Massachusetts State Collegiate Athletic Conference,21,0
Springfield,gymnastics,Men,D3,Eastern College Athletic Conference (Men's Gymnastics),24,2
Springfield,gymnastics,Women,D3,Independent,26,0
Springfield,lacrosse,Men,D3,New England Women's and Men's Athletic Conference,42,0
Springfield,lacrosse,Women,D3,New England Women's and Men's Athletic Conference,29,0
Springfield,soccer,Men,D3,New England Women's and Men's Athletic Conference,31,0
Springfield,soccer,Women,D3,New England Women's and Men's Athletic Conference,33,1
Springfield,softball,Women,D3,New England Women's and Men's Athletic Conference,22,0
Springfield,swimming,Men,D3,New England Women's and Men's Athletic Conference,20,0
Springfield,swimming,Women,D3,New England Women's and Men's Athletic Conference,19,0
Springfield,tennis,Men,D3,New England Women's and Men's Athletic Conference,10,8
Springfield,tennis,Women,D3,New England Women's and Men's Athletic Conference,13,3
Springfield,track_indoor,Men,D3,New England Women's and Men's Athletic Conference,55,0
Springfield,track_indoor,Women,D3,New England Women's and Men's Athletic Conference,42,0
Springfield,track_outdoor,Men,D3,New England Women's and Men's Athletic Conference,55,0
Springfield,track_outdoor,Women,D3,New England Women's and Men's Athletic Conference,42,0
Springfield,volleyball,Men,D3,New England Women's and Men's Athletic Conference,23,0
Springfield,volleyball,Women,D3,New England Women's and Men's Athletic Conference,16,0
Springfield,wrestling,Men,D3,New England Women's and Men's Athletic Conference,35,0
St Catherine,basketball,Women,D3,Minnesota Intercollegiate Athletic Conference,15,0
St Catherine,cross_country,Women,D3,Minnesota Intercollegiate Athletic Conference,8,0
St Catherine,golf,Women,D3,Minnesota Intercollegiate Athletic Conference,6,0
St Catherine,ice_hockey,Women,D3,Minnesota Intercollegiate Athletic Conference,23,0
St Catherine,soccer,Women,D3,Minnesota Intercollegiate Athletic Conference,31,0
St Catherine,softball,Women,D3,Minnesota Intercollegiate Athletic Conference,23,0
St Catherine,swimming,Women,D3,Minnesota Intercollegiate Athletic Conference,18,0
St Catherine,tennis,Women,D3,Minnesota Intercollegiate Athletic Conference,7,0
St Catherine,track_indoor,Women,D3,Minnesota Intercollegiate Athletic Conference,11,4
St Catherine,track_outdoor,Women,D3,Minnesota Intercollegiate Athletic Conference,11,4
St Catherine,volleyball,Women,D3,Minnesota Intercollegiate Athletic Conference,18,0
St Cloud State,baseball,Men,D2,Northern Sun Intercollegiate Conference,42,3
St Cloud State,basketball,Men,D2,Northern Sun Intercollegiate Conference,15,2
St Cloud State,basketball,Women,D2,Northern Sun Intercollegiate Conference,14,0
St Cloud State,cross_country,Women,D2,Northern Sun Intercollegiate Conference,6,0
St Cloud State,ice_hockey,Men,D1,Northern Sun Intercollegiate Conference,27,10
St Cloud State,ice_hockey,Women,D1,Northern Sun Intercollegiate Conference,28,15
St Cloud State,soccer,Men,D2,Northern Sun Intercollegiate Conference,35,14
St Cloud State,soccer,Women,D2,Northern Sun Intercollegiate Conference,28,0
St Cloud State,softball,Women,D2,Northern Sun Intercollegiate Conference,21,0
St Cloud State,swimming,Men,D2,Northern Sun Intercollegiate Conference,37,3
St Cloud State,swimming,Women,D2,Northern Sun Intercollegiate Conference,35,4
St Cloud State,tennis,Women,D2,Northern Sun Intercollegiate Conference,7,5
St Cloud State,track_indoor,Women,D2,Northern Sun Intercollegiate Conference,25,3
St Cloud State,track_outdoor,Women,D2,Northern Sun Intercollegiate Conference,25,3
St Cloud State,volleyball,Women,D2,Northern Sun Intercollegiate Conference,17,1
St Cloud State,wrestling,Men,D2,Northern Sun Intercollegiate Conference,46,0
St Edwards,baseball,Men,D2,Lone Star Conference,56,9
St Edwards,basketball,Men,D2,Lone Star Conference,14,2
St Edwards,basketball,Women,D2,Lone Star Conference,15,1
St Edwards,cross_country,Men,D2,Lone Star Conference,16,2
St Edwards,cross_country,Women,D2,Lone Star Conference,11,0
St Edwards,soccer,Men,D2,Lone Star Conference,31,8
St Edwards,soccer,Women,D2,Lone Star Conference,37,6
St Edwards,softball,Women,D2,Lone Star Conference,20,0
St Edwards,stunt,Women,D2,Lone Star Conference,25,1
St Edwards,track_indoor,Men,D2,Lone Star Conference,33,3
St Edwards,track_indoor,Women,D2,Lone Star Conference,27,0
St Edwards,track_outdoor,Men,D2,Lone Star Conference,33,3
St Edwards,track_outdoor,Women,D2,Lone Star Conference,27,0
St Edwards,volleyball,Women,D2,Lone Star Conference,15,0
St John Fisher,baseball,Men,D3,Empire 8,40,0
St John Fisher,basketball,Men,D3,Empire 8,22,1
St John Fisher,basketball,Women,D3,Empire 8,16,1
St John Fisher,cross_country,Men,D3,Empire 8,14,0
St John Fisher,cross_country,Women,D3,Empire 8,23,0
St John Fisher,field_hockey,Women,D3,Empire 8,21,2
St John Fisher,football,Men,D3,Empire 8,136,1
St John Fisher,golf,Men,D3,Empire 8,8,0
St John Fisher,golf,Women,D3,Northeast Women's Golf Conference,10,0
St John Fisher,ice_hockey,Men,D3,Empire 8,29,4
St John Fisher,ice_hockey,Women,D3,Empire 8,22,2
St John Fisher,lacrosse,Men,D3,Empire 8,55,0
St John Fisher,lacrosse,Women,D3,Empire 8,30,0
St John Fisher,rowing,Women,D3,Empire 8,18,0
St John Fisher,soccer,Men,D3,Empire 8,32,1
St John Fisher,soccer,Women,D3,Empire 8,26,0
St John Fisher,softball,Women,D3,Empire 8,23,0
St John Fisher,tennis,Men,D3,Empire 8,10,0
St John Fisher,tennis,Women,D3,Empire 8,14,0
St John Fisher,track_indoor,Men,D3,Empire 8,61,0
St John Fisher,track_indoor,Women,D3,Empire 8,60,0
St John Fisher,track_outdoor,Men,D3,Empire 8,61,0
St John Fisher,track_outdoor,Women,D3,Empire 8,60,0
St John Fisher,volleyball,Men,D3,Empire 8,22,2
St John Fisher,volleyball,Women,D3,Empire 8,21,1
St John Fisher,wrestling,Men,D3,Empire 8,39,0
St Josephs Brooklyn,baseball,Men,D3,Skyline Conference,21,0
St Josephs Brooklyn,basketball,Men,D3,Skyline Conference,15,1
St Josephs Brooklyn,basketball,Women,D3,Skyline Conference,13,4
St Josephs Brooklyn,cross_country,Men,D3,Skyline Conference,9,0
St Josephs Brooklyn,cross_country,Women,D3,Skyline Conference,9,0
St Josephs Brooklyn,soccer,Men,D3,Skyline Conference,20,0
St Josephs Brooklyn,soccer,Women,D3,Skyline Conference,21,2
St Josephs Brooklyn,softball,Women,D3,Skyline Conference,13,0
St Josephs Brooklyn,volleyball,Men,D3,Skyline Conference,14,1
St Josephs Brooklyn,volleyball,Women,D3,Skyline Conference,13,0
St Josephs Long Island,baseball,Men,D3,Skyline Conference,40,0
St Josephs Long Island,basketball,Men,D3,Skyline Conference,18,0
St Josephs Long Island,basketball,Women,D3,Skyline Conference,12,0
St Josephs Long Island,cross_country,Men,D3,Skyline Conference,10,0
St Josephs Long Island,cross_country,Women,D3,Skyline Conference,8,0
