athlete_id,first_name,last_name,gp,gs,ab,r,h,doubles,triples,hr,rbi,tb,bb,so,sb,sb_att,avg,ip,era,w,l,sv,k,app
bb_b0bb92c296e1,Eric,Stomberg,,,,,,,,,,,,,,,,39.1,5.72,3,5,0,29,
bb_eea23969c4ce,Gavin,Halvorson,,,,,,,,,,,,,,,,12.1,6.57,0,0,0,12,
bb_97995cc04f53,Evan,Prokopec,,,,,,,,,,,,,,,,2.0,9.0,0,0,0,1,
bb_e69961bce691,Patrick,Schork,,,,,,,,,,,,,,,,7.1,12.27,0,0,1,8,
bb_d1156b058ad5,Eli,Schneider,,,,,,,,,,,,,,,,2.0,13.5,0,0,0,3,
bb_c559bb9cbf0f,Jack,Schafer,,,,,,,,,,,,,,,,1.0,18.0,0,0,0,2,
bb_0462827041d1,Gavin,Turner,44,44,165,41,64,12,1,5,38,93,31,16,8,8,0.388,,,,,,,
bb_16180b678480,Nathan,Roller,39,39,146,27,54,5,3,0,25,65,15,12,9,10,0.37,,,,,,,
bb_5ffc09210a23,Caden,French,42,40,162,36,54,6,3,1,31,69,18,21,30,32,0.333,,,,,,,
bb_ebff10ba8475,Kyle,Peters,40,40,139,28,44,4,1,1,14,53,14,15,2,3,0.317,,,,,,,
bb_2e93cd34f4e7,Nick,Weisner,37,27,89,18,25,0,0,0,14,25,9,7,5,8,0.281,5.0,5.4,0,0,0,3,
bb_af71cd300c35,Hayden,Heath,34,24,92,15,25,3,0,1,12,31,10,19,14,16,0.272,4.0,2.25,0,0,0,0,
bb_7f658d7ba8a9,Jadon,Jones,2,0,2,1,1,1,0,0,2,2,0,1,0,0,0.5,,,,,,,
bb_39eb77b4188b,Kahner,Moss,30,26,109,29,45,12,0,1,23,60,9,11,20,21,0.413,,,,,,,
bb_466e46be88b9,Leland,Barrow,32,32,122,12,40,12,1,1,29,57,4,23,3,4,0.328,,,,,,,
bb_2f967b675e42,Jacob,Herzberg,29,19,69,21,20,3,2,1,9,30,18,20,15,16,0.29,,,,,,,
bb_fb55e7c58638,Aidan,Allred,33,32,117,16,33,3,0,0,13,36,8,10,4,5,0.282,,,,,,,
bb_0fcc38da5dfd,Owen,Schmidt,6,2,8,3,2,0,0,0,2,2,4,3,0,1,0.25,,,,,,,
bb_614ef98f5ad8,Justin,Earle,33,21,69,13,17,4,2,0,10,25,18,22,5,6,0.246,8.2,4.15,0,1,0,14,
bb_946541d0457a,Eddie,Sanchez,22,16,61,9,15,2,0,0,7,17,4,11,0,0,0.246,,,,,,,
bb_849a66a04038,Aaron,Kimbel,30,23,82,6,19,6,0,1,12,28,10,21,0,0,0.232,,,,,,,
bb_e58bcc17342a,Matt,Keller,8,0,5,1,1,1,0,0,1,2,0,2,0,0,0.2,5.0,7.2,0,0,0,4,
bb_0c8c39c21cd5,Pete,Maldonado,15,10,33,4,6,0,0,0,6,6,7,6,0,1,0.182,,,,,,,
bb_033b260ac146,Brady,Donovan,6,0,6,0,1,0,0,0,1,1,0,2,0,0,0.167,,,,,,,
bb_0ecde4c70b25,Connor,McCluney,14,11,31,2,2,0,0,0,1,2,7,15,0,0,0.065,,,,,,,
bb_ca5b8cafc073,Nevin,Norville,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0.0,,,,,,,
bb_0ca2f6f7f187,Davis,Hinshaw,6,0,1,1,0,0,0,0,0,0,0,1,0,0,0.0,4.0,9.0,1,0,0,3,
bb_2ef73495d838,Austin,Lockamy,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3.2,9.82,0,0,0,4,
bb_c4c1f2e3ac47,Jacob,Essick,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,,,,,,,
bb_abbba0cfb4ac,Seth,Svadeba,,,,,,,,,,,,,,,,49.1,1.64,9,1,3,24,
bb_6146842a872c,Landon,Coleman,,,,,,,,,,,,,,,,59.1,6.52,3,4,0,40,
bb_bc9a32a1650d,Hunter,Bennison,,,,,,,,,,,,,,,,3.2,2.45,0,0,1,2,
bb_947d5bee5864,Harrison,Glover,,,,,,,,,,,,,,,,4.2,3.86,1,0,0,3,
bb_6f95ec7ce0bc,Collin,Jordan,,,,,,,,,,,,,,,,4.1,4.15,0,0,0,2,
bb_b98a50acd498,Grady,Swinson,,,,,,,,,,,,,,,,7.0,5.14,0,1,0,6,
bb_265b0998b801,Jacob,Boyles,,,,,,,,,,,,,,,,12.0,5.25,0,0,1,8,
bb_52fd49703318,Maddax,Brown,,,,,,,,,,,,,,,,43.2,5.36,1,3,1,28,
bb_2aeb24481050,Justin,Long,,,,,,,,,,,,,,,,14.0,5.79,1,0,0,7,
bb_16456f875792,Jimmy,Wormack,,,,,,,,,,,,,,,,5.1,6.75,1,0,0,4,
bb_1ded0ae9c29f,Eli,Crowley,,,,,,,,,,,,,,,,11.0,7.36,0,2,0,9,
bb_6cee34807436,Josh,Gooch,,,,,,,,,,,,,,,,4.2,7.71,0,0,0,2,
bb_c9460a974c3d,Dante,McCullum,,,,,,,,,,,,,,,,1.0,9.0,0,0,0,1,
bb_00ac5caafe37,Aidan,VanRider,,,,,,,,,,,,,,,,37.2,9.32,0,7,0,21,
bb_545e07bad176,Ethan,Hummel,,,,,,,,,,,,,,,,39.1,9.61,1,2,0,28,
bb_72458927caeb,Derrick,Collins,,,,,,,,,,,,,,,,19.2,10.07,1,0,0,6,
bb_c338081fff47,Kevin,Hebert,,,,,,,,,,,,,,,,12.2,10.66,0,2,0,4,
bb_b69127c1598c,Alejandro,Posluszny,,,,,,,,,,,,,,,,10.0,12.6,1,1,0,5,
bb_e018c50510ba,Logan,Jamrosz,,,,,,,,,,,,,,,,7.2,15.26,0,1,0,1,
bb_53a4b075ff4a,Logan,Downey,38,37,144,35,54,5,1,0,19,61,7,11,11,16,0.375,,,,,,,
bb_cc06b33e1a55,Robbie,Lamond,38,38,154,36,52,10,1,4,28,76,13,15,21,25,0.338,,,,,,,
bb_d5bb37d37c7c,Brayden,Lewis,39,37,146,42,48,7,1,10,36,87,19,26,29,29,0.329,,,,,,,
bb_ebed6cddea86,Ty,Bellan,32,30,101,16,30,5,0,1,31,38,8,10,0,0,0.297,,,,,,,
bb_f20da4ae619b,Marcus,Rodrigues,36,36,152,27,45,4,0,0,15,49,10,21,7,7,0.296,,,,,,,
bb_9ee31b5047e2,Collin,Reilly,39,38,146,34,41,9,1,2,29,58,14,26,9,9,0.281,,,,,,,
bb_c0fa164e6d08,Ray,Toth,37,35,115,21,30,10,0,2,18,46,30,37,2,3,0.261,,,,,,,
bb_557649f2db9f,Evan,Jones,33,28,96,16,25,2,0,0,18,27,8,19,2,3,0.26,,,,,,,
bb_7c77b80fcbae,Derek,Babineau Jr.,31,21,71,30,17,1,1,0,9,20,22,17,17,17,0.239,,,,,,,
bb_da3c842875bb,Wyatt,Soucie,14,1,7,4,4,0,0,0,4,4,1,1,0,0,0.571,,,,,,,
bb_e6dd820f5ced,Brandon,Westerfield,4,4,12,1,6,1,0,0,6,7,2,3,0,1,0.5,,,,,,,
bb_c35209b94ffc,Levi,Hessel,5,0,4,1,2,0,0,0,1,2,0,1,0,0,0.5,,,,,,,
bb_546b9d2e17b0,Luca,Finton,9,1,9,1,3,1,0,0,2,4,2,2,0,0,0.333,,,,,,,
bb_6976d40f578f,Ethan,Drouin,7,0,6,1,2,0,0,0,1,2,1,2,1,1,0.333,,,,,,,
bb_c202415adc3a,Declan,Lush,20,17,70,17,21,2,1,2,11,31,7,27,2,2,0.3,,,,,,,
bb_390a286ff10b,Nick,Giangregorio,8,5,18,1,4,0,1,0,2,6,1,5,0,0,0.222,,,,,,,
bb_8682474ceb0e,Jeremy,Aylward,17,9,34,4,7,1,0,0,5,8,3,10,8,8,0.206,,,,,,,
bb_6baefd322b71,Dwayne,Burgo Jr.,16,9,35,3,7,2,0,0,6,9,2,10,4,4,0.2,,,,,,,
bb_f59b03a0be7b,Justin,Colpack,10,1,12,1,2,0,0,0,1,2,1,5,0,0,0.167,,,,,,,
bb_7093f8309160,Alex,Vosburgh,8,4,16,1,2,0,1,0,3,4,2,7,1,1,0.125,,,,,,,
bb_004afca34e74,Nick,Ayres,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
bb_3d40c6d18a1f,Aiden,Cardoza,,,,,,,,,,,,,,,,58.2,3.37,3,1,0,38,
bb_1637e99246d7,Jack,Kelleher-Mochak,,,,,,,,,,,,,,,,6.0,0.0,0,0,0,3,
bb_ffcfa03853a4,Gio,Martello,,,,,,,,,,,,,,,,1.0,0.0,0,0,0,1,
bb_f5d01b5dc3ed,Josh,Martin,,,,,,,,,,,,,,,,2.0,0.0,0,0,0,2,
bb_14a7e25d3373,Jack,Feltovic,,,,,,,,,,,,,,,,17.0,1.06,1,0,0,16,
bb_6fd7a6ec15a1,Chris,Carbonara,,,,,,,,,,,,,,,,6.2,1.35,1,0,0,10,
bb_bd5856e12d67,Dylan,Matis,,,,,,,,,,,,,,,,4.1,2.08,0,0,0,5,
bb_fe77369ce81d,Josh,Fischer,,,,,,,,,,,,,,,,18.0,2.5,2,0,5,21,
bb_0102c0c127ce,Evan,Mello,,,,,,,,,,,,,,,,17.0,2.65,2,2,0,26,
bb_9e912640f134,Jack,Cali,,,,,,,,,,,,,,,,18.1,3.93,2,2,1,21,
bb_fce504865f9d,Jack,Ritchie,,,,,,,,,,,,,,,,30.1,4.45,3,0,0,29,
bb_35987ea13d32,Ben,Oliveira,,,,,,,,,,,,,,,,29.0,4.97,1,0,0,29,
bb_c9fa9d59d5bb,John,DeBarber,,,,,,,,,,,,,,,,15.2,5.17,1,0,0,19,
bb_2c181f535fd1,Braden,Young,,,,,,,,,,,,,,,,25.2,5.26,4,3,1,11,
bb_3dff22608618,Cole,Kelleher,,,,,,,,,,,,,,,,5.2,6.35,0,0,0,6,
bb_014ba4c538da,Tyler,Ballard,,,,,,,,,,,,,,,,4.0,6.75,1,0,0,7,
bb_a2c4e655c11a,Evan,Yakavonis,,,,,,,,,,,,,,,,27.2,7.16,1,2,0,24,
bb_4cf7140d0c9c,Greg,Strite,,,,,,,,,,,,,,,,28.0,8.68,2,2,0,28,
bb_e2fa7fed1e08,Blake,Kamoen,,,,,,,,,,,,,,,,5.0,12.6,0,1,1,6,
bb_d489e0e96760,Anthony,Massa,40,40,164,54,71,15,0,15,58,131,20,26,4,4,0.433,,,,,,,
bb_75170630e4c0,Brayden,Knoll,39,39,155,38,56,6,2,10,38,96,9,24,13,18,0.361,,,,,,,
bb_e5ad9cb8e6f4,Connor,Gresens,36,35,127,33,43,9,0,3,32,61,14,13,2,3,0.339,,,,,,,
bb_0393c77eee0f,Kaleb,Elwood,38,38,150,46,48,11,0,2,19,65,23,20,3,3,0.32,,,,,,,
bb_ec2f382d8d51,Mason,Molitor,40,40,151,31,44,14,0,6,38,76,18,38,1,1,0.291,,,,,,,
bb_baf232536fee,Dylan,Rippentrop,33,31,112,23,30,5,1,0,14,37,10,14,2,3,0.268,,,,,,,
bb_9d23663674f1,Evan,Bohr,35,35,118,21,29,3,0,1,15,35,13,23,5,6,0.246,,,,,,,
bb_4f6cd986e215,Daniel,Ureno,3,0,3,2,2,0,0,0,1,2,0,0,0,0,0.667,,,,,,,
bb_0cf116301a27,Trinity,Beland,20,20,78,23,30,7,2,4,22,53,6,7,2,4,0.385,,,,,,,
bb_8a6924d180cd,Jacob,Gervase,17,11,50,10,17,2,0,0,9,19,3,20,0,0,0.34,,,,,,,
bb_3ab9ef4b261a,Bradyn,Delaney,2,1,3,0,1,0,0,0,1,1,0,2,0,0,0.333,,,,,,,
bb_5552c70558ac,Caleb,Parker,25,25,109,17,32,7,0,1,22,42,5,10,3,3,0.294,,,,,,,
bb_d5f4e1b7ec5a,Tarron,Bockhop,9,9,33,12,9,2,0,2,9,17,10,8,0,0,0.273,,,,,,,
bb_948c7722a937,Spencer,Robertson,26,19,66,16,14,3,0,3,14,26,17,18,4,5,0.212,,,,,,,
bb_44c6c828a233,Xander,Martinez,10,5,14,4,2,1,0,0,1,3,6,2,0,0,0.143,,,,,,,
bb_72f07e018769,Owen,Bernhardt,4,1,7,1,1,0,0,1,2,4,0,3,0,0,0.143,,,,,,,
bb_d42fa25060ca,Ethan,Birkel,20,11,40,7,5,0,0,1,5,8,6,16,1,1,0.125,,,,,,,
bb_488540fbea8a,Tyler,Steinke,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
bb_556cea572c23,David,Juarez,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
bb_203a4ad07418,Carver,Kamentz,,,,,,,,,,,,,,,,40.2,4.2,2,2,3,37,
bb_9b3aaa574bb9,Jordan,Stanton,,,,,,,,,,,,,,,,50.1,6.08,5,4,1,48,
bb_6f1d9b1dd8e2,Jacek,Gutowski,,,,,,,,,,,,,,,,4.0,2.25,0,0,0,2,
bb_57ac81da47ac,Isaac,Bixby,,,,,,,,,,,,,,,,21.0,3.0,3,0,0,21,
bb_68102e34d4f4,Wyatt,Fischer,,,,,,,,,,,,,,,,26.2,4.05,1,0,1,16,
bb_f799af81826d,Kane,Chappell,,,,,,,,,,,,,,,,3.2,4.91,0,1,0,6,
bb_5b2b95bf1d2d,Sam,Callow,,,,,,,,,,,,,,,,38.1,4.93,5,2,0,35,
bb_6f6c3a077e7d,Kentin,Grantz,,,,,,,,,,,,,,,,9.1,5.79,0,0,0,5,
bb_6ff7ebd4380e,Logan,Kottmeyer,,,,,,,,,,,,,,,,16.1,6.06,2,0,0,12,
bb_f1333c0f051c,Brayden,Schimmel,,,,,,,,,,,,,,,,23.2,6.46,0,2,1,22,
bb_c2689b49f22b,Cade,Voelker,,,,,,,,,,,,,,,,9.2,6.52,0,2,0,9,
bb_7778126b32ca,Aiden,Schaapveld,,,,,,,,,,,,,,,,12.1,8.03,0,1,0,9,
bb_ca3f7513d551,Pierce,Nelson,,,,,,,,,,,,,,,,35.0,8.74,2,3,1,25,
bb_235c2f795abf,Aidan,Kelsick,,,,,,,,,,,,,,,,12.2,10.66,0,2,0,10,
bb_c273da0b0cf6,Josh,Dahlgren,,,,,,,,,,,,,,,,6.1,12.79,0,0,0,6,
bb_4d558100ca50,Sawyer,Molitor,,,,,,,,,,,,,,,,9.0,13.0,0,0,0,5,
bb_de2a611e6b8c,William,Hough,,,,,,,,,,,,,,,,8.0,14.63,1,0,0,3,
bb_78efc6851870,Jacob,Melendrez,,,,,,,,,,,,,,,,1.0,27.0,0,0,0,0,
bb_b4537af960b7,Gavin,Trevillian,,,,,,,,,,,,,,,,0.2,27.0,0,0,0,2,
bb_ea60de97a3fd,Cage,Kavanagh,35,35,121,16,40,4,0,2,19,50,11,16,11,15,0.331,,,,,,,
bb_24181c9d1ac4,Austin,Miller,38,38,149,25,42,8,0,7,23,71,13,37,1,1,0.282,,,,,,,
bb_b56ecbdfea78,Kevin,Zanin,31,31,118,28,33,7,0,3,12,49,22,35,23,27,0.28,,,,,,,
bb_c44f90ab6fa6,Mike,Pustelnik,32,31,115,22,31,4,0,10,25,65,13,39,2,2,0.27,,,,,,,
bb_cfb2bff6e55d,Gavyn,Schacher,35,35,134,24,34,8,1,8,21,68,21,40,9,10,0.254,,,,,,,
bb_9b7399ef6391,Connor,Marino,34,31,107,16,23,5,0,2,13,34,10,26,12,13,0.215,,,,,,,
bb_8be52b104ec2,Nick,Webster,33,28,107,12,22,1,1,2,11,31,6,40,1,1,0.206,,,,,,,
bb_27634b985cc1,Ryan,Kelly,14,14,52,13,18,1,0,3,16,28,6,13,1,1,0.346,,,,,,,
bb_aa0de890364e,Cal,Ulven,24,21,74,10,19,2,1,1,9,26,5,18,0,0,0.257,,,,,,,
bb_abf4c9eadddb,Grant,Ingram,19,9,29,3,7,1,0,1,4,11,5,10,0,0,0.241,18.0,5.5,2,1,0,20,
bb_f6f5b687ac46,AJ,Kargel,11,10,41,6,8,0,2,1,10,15,2,8,3,3,0.195,,,,,,,
bb_4666d1e23151,Bryan,Tunison,26,26,71,6,11,4,0,1,9,18,14,35,2,4,0.155,,,,,,,
bb_06bc69cf0209,Nick,Haran,9,4,13,3,2,1,0,0,0,3,1,8,4,5,0.154,,,,,,,
bb_ce419168ca3d,Jack,Redwine,29,20,72,7,11,1,0,0,7,12,12,28,0,0,0.153,2.2,6.75,0,0,0,3,
bb_8bef2a143485,Sam,Graunke,16,5,17,4,2,0,0,1,2,5,6,2,0,0,0.118,7.2,9.39,2,3,0,10,
bb_a7f54a626004,Brandt,Puzak,16,7,20,1,2,0,0,0,3,2,3,13,0,0,0.1,1.0,18.0,0,0,0,0,
bb_99f6af39b60b,Carter,Stelter,8,3,10,1,0,0,0,0,1,0,1,7,0,0,0.0,,,,,,,
bb_cc1cfd984a1a,Dylan,Moyers,14,2,6,3,0,0,0,0,0,0,2,5,0,0,0.0,3.0,6.0,0,0,0,3,
bb_b60937acfd13,Wilson,Nordquist,4,0,3,0,0,0,0,0,0,0,0,2,0,0,0.0,,,,,,,
bb_c0d706135a52,Tony,Iaffaldano,3,1,2,0,0,0,0,0,0,0,0,2,0,0,0.0,,,,,,,
bb_7fa8469d91d1,Derek,Carlson,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,,,,,,,
bb_69c73710101c,Treysen,Witt,,,,,,,,,,,,,,,,39.2,5.67,2,3,1,30,
bb_0cbcaec9bd4c,Nathan,Weckop,,,,,,,,,,,,,,,,42.1,7.44,0,2,1,25,
bb_a75403b32af9,Collin,Crane,,,,,,,,,,,,,,,,23.1,5.01,0,1,0,14,
bb_e4dec5be9329,Lane,Whiting,,,,,,,,,,,,,,,,19.0,6.16,1,3,0,19,
bb_d15bd2be9708,Luke,Carrier,,,,,,,,,,,,,,,,34.2,6.23,1,6,0,28,
bb_612dc01eac41,AJ,Folk,,,,,,,,,,,,,,,,5.2,6.35,0,0,0,5,
bb_f6e272a34543,Brady,Eckert,,,,,,,,,,,,,,,,6.1,7.11,0,0,0,6,
bb_93b15d4815b1,Wes,Cain,,,,,,,,,,,,,,,,12.1,7.3,0,2,0,13,
bb_b01c4e12f308,Antonio,Zeer,,,,,,,,,,,,,,,,25.2,7.71,0,4,0,22,
bb_263620bce509,Cole,Harris,,,,,,,,,,,,,,,,26.0,8.31,0,3,0,15,
bb_5b63eb7edab9,Easton,Vertz,,,,,,,,,,,,,,,,17.1,9.87,0,0,0,9,
bb_c1f77e99b1c2,Nick,Van Beek,,,,,,,,,,,,,,,,15.0,12.6,1,2,0,10,
bb_41b49b3c7b4b,Jackson,Gugel,,,,,,,,,,,,,,,,11.1,13.5,0,0,0,7,
bb_8e767a36d381,Lucas,Lendosky,,,,,,,,,,,,,,,,3.0,18.0,0,0,0,5,
bb_131efe6f0536,Lawson,LeBlanc,,,,,,,,,,,,,,,,9.2,20.48,0,0,0,13,
bb_950b770adf06,Connor,Peck,,,,,,,,,,,,,,,,2.0,31.5,0,0,0,2,
bb_5a8b95d38771,Jackson,Spring,49,49,169,52,63,9,5,5,54,97,39,24,24,28,0.373,,,,,,,
bb_f98d2a6aa406,Evan,Olson,46,45,163,57,59,17,2,7,43,101,29,16,18,23,0.362,,,,,,,
bb_faf2efa2d475,Leyten,Bowers,48,48,172,49,58,16,4,9,52,109,45,34,9,9,0.337,,,,,,,
bb_cffcba319ee0,Dominik,McVay,49,49,191,31,61,14,3,4,37,93,10,38,15,20,0.319,,,,,,,
bb_7370e60732b5,Andy,Thies,49,49,203,63,61,9,0,13,49,109,30,35,13,15,0.3,,,,,,,
bb_e1d92a1da2c5,Aaron,Holland,46,46,188,48,52,12,1,10,36,96,25,31,8,12,0.277,,,,,,,
bb_2e5fd7fc0918,Danny,Hopper,49,48,186,33,46,7,0,0,27,53,13,13,18,22,0.247,1.0,0.0,0,0,0,0,
bb_53f08d6a6ed1,Nelson,Phillips IV,9,8,27,14,13,3,0,0,4,16,4,4,8,8,0.481,,,,,,,
bb_14ffd8305a47,Keli,Grennier,25,17,58,23,21,3,0,4,15,36,9,9,4,5,0.362,,,,,,,
bb_1f3ea774b9e7,Brady,Gilroy,16,15,60,16,18,7,0,4,18,37,6,9,1,2,0.3,,,,,,,
bb_5a530fe5acd8,Lincoln,Ascher,9,4,17,5,5,0,0,1,3,8,1,4,1,1,0.294,,,,,,,
bb_1a73559ce9de,Hudson,Turner,19,13,52,14,14,2,0,1,11,19,6,13,3,4,0.269,,,,,,,
bb_771b943fd5ff,Landen,Seymour,24,19,64,7,17,0,1,0,18,19,12,12,2,2,0.266,,,,,,,
bb_333780fc6b5d,Jackson,Koenig,32,25,54,8,14,2,2,2,13,26,7,15,1,1,0.259,64.0,3.94,7,0,1,60,
bb_79610b1b05d1,Brett,Sommer,9,0,8,2,2,0,0,0,1,2,0,4,0,0,0.25,,,,,,,
bb_950fa25c0bd8,Wyatt,Jensen,28,11,45,10,11,0,0,1,8,14,6,5,3,5,0.244,,,,,,,
bb_bff1f1193d8a,Cade,Honkamp,5,3,12,0,2,0,0,0,2,2,1,4,0,0,0.167,,,,,,,
bb_fad84aa15833,Maddux,Hibbard,13,2,9,4,1,1,0,0,2,2,0,2,1,1,0.111,1.0,0.0,0,0,0,0,
bb_db00b4516bd5,Wyatt,Hansen,3,0,4,0,0,0,0,0,0,0,1,0,0,0,0.0,,,,,,,
bb_8b0401270cca,Andy,Buckley,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
bb_a172609ae076,Gradin,Taschner,,,,,,,,,,,,,,,,49.0,1.84,5,0,5,57,
bb_256f677a9355,Sam,Steuber,,,,,,,,,,,,,,,,59.1,2.88,8,0,0,58,
bb_e6ff7f869fc3,Franklin,Kirchner,,,,,,,,,,,,,,,,56.0,5.14,6,2,3,53,
bb_328b0871e69b,Sam,Polyock,,,,,,,,,,,,,,,,4.0,0.0,0,0,0,4,
bb_4e9e421357d4,Brady,Malkow,,,,,,,,,,,,,,,,4.2,1.93,0,0,0,7,
bb_c563252efa8c,Ben,Lee,,,,,,,,,,,,,,,,45.2,2.76,5,1,0,31,
bb_cd39a636c466,Ethan,Wickman,,,,,,,,,,,,,,,,32.0,3.09,3,1,1,25,
bb_083ae081fe56,Benjy,Tucker,,,,,,,,,,,,,,,,42.1,3.4,7,1,3,39,
bb_d18cda76d71c,Skyler,Sievert,,,,,,,,,,,,,,,,22.0,4.5,0,0,2,20,
bb_d3475df25628,Theo,Zeidler,,,,,,,,,,,,,,,,25.1,4.97,0,0,4,21,
bb_8b1c29cbac9c,Nick,West,,,,,,,,,,,,,,,,12.2,4.97,1,1,0,8,
bb_05263f4ba76c,Cole,Schwochow,,,,,,,,,,,,,,,,6.0,12.0,1,0,0,4,
bb_b05641825e55,Brandon,Brust,,,,,,,,,,,,,,,,1.1,20.25,0,0,0,1,
bb_98ff6131d697,Jonathan,Manuel,41,37,113,26,43,5,0,5,20,63,15,17,0,0,0.381,60.2,6.38,7,4,0,51,
bb_ac18ee09d8c8,Cesar,Chavez,50,50,189,43,66,11,1,1,26,82,28,16,13,15,0.349,,,,,,,
bb_1ef729d5e9d3,Carson,Panarisi,41,38,136,26,45,5,0,2,28,56,16,16,7,10,0.331,,,,,,,
bb_fa48c9b519b0,Ben,Lee,48,45,192,29,63,11,0,6,35,92,12,24,1,1,0.328,,,,,,,
bb_387251003aa4,Ethan,Gonzalez,51,51,179,33,55,2,0,1,19,60,25,28,2,2,0.307,,,,,,,
bb_0b9f74b60e2e,Alberto,Prado,51,51,201,42,59,16,1,6,43,95,23,33,0,0,0.294,,,,,,,
bb_b6d1db4173bb,Omar,Gonzalez,51,51,181,44,53,9,0,18,46,116,34,75,0,0,0.293,,,,,,,
bb_19ee88537a8e,Kadyn,Victorian,50,50,173,43,50,8,2,2,30,68,16,48,12,14,0.289,,,,,,,
bb_6d9f68ae288e,Kai,Penuelas,43,41,124,24,33,8,0,6,28,59,15,45,2,3,0.266,,,,,,,
bb_b40d97185874,Adam,Axtell,28,18,75,16,24,5,1,4,24,43,11,18,1,1,0.32,,,,,,,
bb_d321d780e9c5,Kai,Butler,16,3,16,4,5,2,0,0,4,7,2,2,1,1,0.313,,,,,,,
bb_cec5bfab1c6e,Steven,Mara,24,13,62,7,12,1,0,3,11,22,4,22,0,0,0.194,,,,,,,
bb_8205b8ad91ce,Isaiah,Munoz,20,13,61,10,10,2,1,0,5,14,6,20,1,2,0.164,,,,,,,
bb_1ce3e2d6789e,JR,Valadez,5,2,9,0,1,1,0,0,0,2,0,1,0,0,0.111,,,,,,,
bb_57f4abfc329b,Lucas,Romero,7,2,10,0,1,0,0,0,0,1,0,3,0,0,0.1,,,,,,,
bb_415c0f83dc04,Jace,Paderez,8,0,10,0,0,0,0,0,1,0,0,4,0,0,0.0,1.2,43.2,0,0,0,0,
bb_6855ed72c1d2,Trey,Brooks,12,0,6,1,0,0,0,0,1,0,0,1,0,0,0.0,,,,,,,
bb_2146b6862b8c,Alejandro,Huezo,,,,,,,,,,,,,,,,71.2,5.65,5,5,0,51,
bb_4a8345f18cd9,Ismael,Quintero,,,,,,,,,,,,,,,,60.2,6.53,3,4,1,64,
bb_61da110418be,Jared,Robles,,,,,,,,,,,,,,,,39.0,3.69,3,2,3,24,
bb_0fa1ed9ba6e1,Patrick,Garcia,,,,,,,,,,,,,,,,3.2,4.91,0,0,0,3,
bb_882810e3f1f5,Jake,Spence,,,,,,,,,,,,,,,,32.2,6.61,2,2,1,28,
bb_c61730d095bb,Isaac,Quintero,,,,,,,,,,,,,,,,24.0,6.75,1,1,0,16,
bb_fc157483dfd6,Brandon,Gutierrez,,,,,,,,,,,,,,,,49.0,6.98,4,4,1,37,
bb_833185b6ed07,Jacob,Badillo,,,,,,,,,,,,,,,,28.2,7.85,1,2,1,13,
bb_0b9b3d92c66a,Alejandro,Morales,,,,,,,,,,,,,,,,6.2,8.1,0,0,0,4,
bb_539d3aefe713,Jacob,Gudino,,,,,,,,,,,,,,,,4.1,8.31,0,0,0,1,
bb_314dee7f49e8,Chris,Lozano,,,,,,,,,,,,,,,,18.0,8.5,0,1,2,12,
bb_1143ef4802a8,Luis,Fernandez,,,,,,,,,,,,,,,,9.1,9.64,0,0,0,12,
bb_28962b78e646,Lino,Zepeda,,,,,,,,,,,,,,,,5.0,14.4,0,0,0,3,
bb_a502a8b4f31e,Jonny,Covarrubias,,,,,,,,,,,,,,,,2.1,19.29,0,0,0,0,
bb_b7a781f91703,Daniel,Neria,,,,,,,,,,,,,,,,2.2,27.0,0,0,0,4,
bb_ee1c6a08dc0e,Elijah,Bobo,,,,,,,,,,,,,,,,1.1,27.0,0,0,0,2,
bb_ae36844699ed,David,Medrano,,,,,,,,,,,,,,,,3.0,42.0,0,0,0,2,
bb_92e3bb05170f,Tanner,Voight,41,40,157,49,65,13,1,15,62,125,19,18,5,5,0.414,,,,,,,
bb_c5259bd2e4d9,Noah,Dagostino,40,38,151,44,59,13,3,1,33,81,25,7,9,12,0.391,,,,,,,
bb_ad691d5d8993,Brian,O'Dwyer,38,37,127,25,41,10,1,9,38,80,15,49,8,9,0.323,1.2,0.0,0,0,0,2,
bb_5593842508d5,Carter,Thielke,35,29,90,19,27,6,2,0,12,37,4,20,3,3,0.3,44.1,4.87,5,1,0,38,
bb_e408606290f2,Wylee,Lottman,32,29,117,19,35,9,0,1,27,47,3,22,7,8,0.299,,,,,,,
bb_2eb5c9aa3757,Trey,Sybrant,40,39,148,40,44,11,0,0,27,55,25,16,5,5,0.297,,,,,,,
bb_520b4bcab7d5,Paddy,Kelly,34,32,132,32,35,4,0,0,12,39,16,32,4,4,0.265,,,,,,,
bb_ad26a22f6b6a,Dawson,Rannow,9,4,18,3,6,0,0,2,4,12,3,3,1,1,0.333,,,,,,,
