athlete_id,first_name,last_name,gp,gs,ab,r,h,doubles,triples,hr,rbi,tb,bb,so,sb,sb_att,avg,ip,era,w,l,sv,k,app
sb_c291bfe8c636,Morgan,Zimmerman,27,20,57,16,17,2,0,1,12,22,7,10,1,1,0.298,,,,,,,
sb_6944e7226e0e,Jessica,Delatorre,33,32,94,20,27,3,1,6,27,50,13,15,0,0,0.287,,,,,,,
sb_e2da194bb974,Savannah,Henzler,23,16,54,9,14,6,0,1,9,23,4,9,1,1,0.259,,,,,,,
sb_7790b3ff036b,Macy,Fry,29,19,53,12,12,2,0,1,9,17,6,11,1,1,0.226,,,,,,,
sb_64e6d9abd613,Ella,Claus,33,29,89,13,20,6,0,1,16,29,7,15,4,4,0.225,,,,,,,
sb_0906b83ca80e,Jasmyn,Yessian,21,18,56,5,8,2,0,0,11,10,6,11,0,0,0.143,,,,,,,
sb_42dd15a0cd44,Jocelyn,McClary,26,21,3,0,0,0,0,0,0,0,0,3,0,0,0.0,,,,,,,
sb_3cc15b6ce9e2,Haylie,Hedrington,13,0,1,6,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
sb_1097eb231f5e,Ashley,Rocha,50,50,155,36,57,5,2,0,24,66,15,13,18,23,0.368,,,,,,,
sb_fcdcab97b411,Shaunessy,Cardwell,51,51,147,27,53,17,0,4,39,82,29,17,5,5,0.361,,,,,,,
sb_7d5e1630906d,Kate,Nelson,48,48,133,27,46,9,0,2,20,61,15,18,7,8,0.346,,,,,,,
sb_59f8966557e5,Deziree,Gomez,42,27,76,20,25,5,1,0,15,32,6,8,10,11,0.329,,,,,,,
sb_d6ab074ae101,Marissa,Jordan,49,45,142,17,46,9,0,2,33,61,11,11,5,5,0.324,,,,,,,
sb_bda70b78854a,Olivia,Mares,51,47,137,43,43,1,0,1,10,47,18,23,40,43,0.314,,,,,,,
sb_ca9becaa0dd1,Taylor,Wilson,50,49,133,24,38,6,0,0,16,44,19,16,22,25,0.286,,,,,,,
sb_fb6f766cb606,Malia,Morreira,51,47,159,25,41,5,0,1,26,49,5,25,12,14,0.258,,,,,,,
sb_ef2ca80e0445,Olivia,Moscardi,43,16,74,4,23,8,0,2,14,37,4,11,2,2,0.311,,,,,,,
sb_def7a7190065,Taylor,Rapp,24,20,49,4,14,4,0,0,10,18,2,4,3,3,0.286,,,,,,,
sb_bf7c3b7cf683,Anaissa,Del Rio,39,11,53,14,15,1,1,0,6,18,0,7,2,4,0.283,,,,,,,
sb_75de8a8e047d,Anyssa,Luttig,41,30,64,8,12,2,0,0,7,14,8,9,4,5,0.188,,,,,,,
sb_a0464dbfa929,Mia,Pamplona,21,16,42,6,5,0,0,0,5,5,7,11,1,1,0.119,,,,,,,
sb_921d59593dbc,Ariana,Mallari,28,2,10,9,1,0,0,0,3,1,1,4,2,3,0.1,,,,,,,
sb_dbb7d26e3585,Tori,Hernandez,,,,,,,,,,,,,,,,65.1,4.71,2,3,0,39,
sb_7ce8aaceaa45,Alexis,Perez,,,,,,,,,,,,,,,,155.2,5.13,13,13,2,53,
sb_d716c2d68071,Kharime,Caratachea,,,,,,,,,,,,,,,,113.1,6.55,7,13,1,52,
sb_05a8f71cb8f0,Darian,Deleon,48,48,135,25,47,11,1,0,14,60,15,6,5,6,0.348,,,,,,,
sb_15cd02a1494d,Sloane,Hill,47,41,123,5,37,6,0,0,24,43,18,17,1,3,0.301,,,,,,,
sb_9ac5fe24ae6a,Hanna,Zachary,47,40,129,20,35,2,2,0,4,41,7,11,12,19,0.271,,,,,,,
sb_dea008c943d4,Arianna,Vidales,44,41,131,20,33,2,1,0,3,37,12,20,14,17,0.252,,,,,,,
sb_3c13c3f25045,Ryan,Rangel,45,44,130,6,32,3,0,3,28,44,16,16,1,2,0.246,,,,,,,
sb_3609f46b7e2e,Dafne,Mercado,49,49,136,17,33,11,0,5,20,59,20,12,0,0,0.243,,,,,,,
sb_c29d087df113,Phoebe,Mendiola,3,0,3,1,1,0,0,0,0,1,0,0,0,0,0.333,,,,,,,
sb_56b62cb60f6f,Alyssa,Burdge,36,32,96,11,27,3,0,4,13,42,13,21,1,2,0.281,,,,,,,
sb_d0ade592d6b6,Ciana,Rodriguez,29,27,58,7,15,0,0,2,8,21,6,5,1,1,0.259,0.0,99.0,0,0,0,0,
sb_e6e1974a4563,Aleah,Hernandez,31,26,72,6,18,2,0,1,7,23,4,11,0,0,0.25,,,,,,,
sb_aebc145e8423,Sofia,Aponte,35,29,71,11,16,4,2,0,5,24,7,8,2,5,0.225,,,,,,,
sb_725d7848e627,Jerzie,Pelham,35,17,50,13,11,0,0,2,6,17,4,9,2,2,0.22,,,,,,,
sb_1f78d4c03c03,Alea,DeSerrano,33,32,72,5,14,1,0,0,4,15,7,18,2,2,0.194,,,,,,,
sb_33db55b528ba,Jordyn,Comer,33,4,13,13,1,0,0,0,2,1,2,4,7,8,0.077,,,,,,,
sb_0e5538e2f50e,Juniper,Daniel,26,4,15,4,1,1,0,0,0,2,0,10,1,1,0.067,,,,,,,
sb_5818f130fc03,Avi,Martinez,12,9,22,2,1,1,0,0,2,2,1,2,0,1,0.045,,,,,,,
sb_e648c45930e6,Jayden,Cortez,8,1,2,1,0,0,0,0,1,0,0,1,0,0,0.0,24.2,4.82,0,0,0,6,
sb_9b433fe5b061,Haley,Carmona,9,6,0,1,0,0,0,0,0,0,0,0,0,0,0.0,109.2,3.89,4,11,1,66,
sb_a6d4a3a0f495,Kylen,Padgett,,,,,,,,,,,,,,,,139.2,3.96,9,15,0,90,
sb_c1a37121bb55,Maddie,Aguilar,,,,,,,,,,,,,,,,58.1,5.64,1,9,0,19,
sb_0193f5513ee4,Heather,Ebner,43,43,129,23,51,13,0,6,43,82,28,11,1,1,0.395,,,,,,,
sb_d4d49b7efc40,Shelby,Lawson,52,52,164,61,64,8,0,3,30,81,17,14,16,16,0.39,,,,,,,
sb_75bd51af30e7,Elissa,Dewees,50,48,101,30,38,5,1,0,13,45,15,11,5,6,0.376,,,,,,,
sb_2f072accb8a8,Jennessy,Lopez,43,28,105,6,39,7,1,1,27,51,6,10,0,0,0.371,,,,,,,
sb_64c90f503086,Kaylee,Walker,53,53,162,37,58,12,2,1,42,77,25,20,7,9,0.358,,,,,,,
sb_db809fb731ad,Haley,Agena,50,50,161,53,57,9,3,5,22,87,28,13,9,9,0.354,,,,,,,
sb_646e64d19394,Taylor,Orgeles,51,51,155,27,49,15,1,6,53,84,15,29,6,7,0.316,,,,,,,
sb_2b766cac8c8d,Jules,Detrinidad,42,33,82,8,23,1,0,0,6,24,4,4,1,1,0.28,,,,,,,
sb_1af175b53a3e,Emilee,Morris,41,39,75,14,19,2,0,0,2,21,10,15,1,2,0.253,,,,,,,
sb_01e0b37dffba,Olivianna,Trinidad,11,0,1,7,1,0,0,0,1,1,0,0,0,0,1.0,,,,,,,
sb_a9e503bfa026,Eva,Spencer,31,0,7,11,3,0,0,0,1,3,0,1,0,0,0.429,,,,,,,
sb_f2213b9cc9cf,Alyssa,Umemoto,7,5,15,3,5,1,0,1,3,9,3,5,0,0,0.333,,,,,,,
sb_ac08c437a108,Amanda,Peterson,42,18,38,6,11,3,0,0,7,14,11,10,0,0,0.289,65.2,3.41,4,5,6,47,
sb_1e46ed2db69d,Faith,Prosch,36,8,49,4,13,3,0,0,5,16,5,8,1,1,0.265,,,,,,,
sb_8bc715423c6f,Holland,Jensen,23,6,23,3,6,0,0,0,5,6,2,1,0,0,0.261,,,,,,,
sb_7f8cdbe2d567,Layla,Royle,44,19,71,8,18,5,0,0,17,23,14,4,0,0,0.254,,,,,,,
sb_c6b182faa750,Ava,Heston,36,12,43,4,7,2,0,0,3,9,7,4,0,0,0.163,,,,,,,
sb_9f5233356d73,Kendalyn,Cordeiro-Felise,29,6,31,2,4,1,0,0,5,5,8,13,0,0,0.129,,,,,,,
sb_2fda739e0577,Analise,Griffiths,31,5,29,6,3,0,0,0,1,3,9,7,0,0,0.103,,,,,,,
sb_ac09ad9c9e6f,Kaslyn,Kahoohalahala-Watanabe,34,1,10,10,0,0,0,0,1,0,4,5,1,1,0.0,,,,,,,
sb_689216c04cf3,Kayla,Vaughan,29,27,1,0,0,0,0,0,0,0,0,1,0,0,0.0,108.2,2.77,13,7,1,81,
sb_b7eb225cf22a,Bridget,Johnson,,,,,,,,,,,,,,,,100.2,3.41,13,5,0,41,
sb_f93d5fba9feb,Keagan,Norfleet,,,,,,,,,,,,,,,,38.0,3.32,3,1,1,21,
sb_493d0f13d7cb,Heidi,Leitz,,,,,,,,,,,,,,,,29.1,4.3,1,1,1,26,
sb_2cbcb9cfcc91,Alex,Wilkes,61,61,180,37,61,16,0,9,49,104,18,17,2,2,0.339,,,,,,,
sb_62e4d715efdd,Alexa,Galligani,61,61,195,44,66,10,2,6,33,98,11,25,9,9,0.338,,,,,,,
sb_b913832ec00b,Karhys,Pierce,60,59,152,21,49,8,2,0,18,61,36,30,5,7,0.322,,,,,,,
sb_bd1fa4ab5b7b,Toryn,Fulton,59,59,142,30,44,3,3,7,34,74,25,23,6,10,0.31,,,,,,,
sb_6a5db2b5340c,Olivia,Elliott,61,60,183,35,55,9,0,4,22,76,21,13,8,14,0.301,,,,,,,
sb_763fb9b87d43,Kathy,Garcia-Soto,61,61,182,40,54,11,6,0,14,77,23,23,11,14,0.297,,,,,,,
sb_65aeb1b272ca,Kiley,Strott,52,50,125,9,31,4,2,1,15,42,8,12,2,2,0.248,,,,,,,
sb_f3e49cb5f191,Jamia,Nelson,58,58,164,9,38,8,0,3,27,55,7,17,0,0,0.232,,,,,,,
sb_0c246d257d65,Ava,Galligani,6,0,3,0,2,0,0,0,1,2,1,1,0,0,0.667,,,,,,,
sb_57c9bd251ea6,Lexi,Beldowicz,11,7,18,2,6,1,0,0,5,7,4,5,0,0,0.333,,,,,,,
sb_20f12204d12c,Cali,Chapman,19,1,6,7,2,0,0,0,0,2,1,2,0,0,0.333,,,,,,,
sb_a7fee6f6ea88,DaNia,Brooks,41,40,112,15,30,6,0,1,21,39,6,18,7,7,0.268,,,,,,,
sb_4006e46691d7,Kacey,Wilkes,11,3,14,1,3,0,0,0,0,3,0,1,1,1,0.214,,,,,,,
sb_c773b1d1677b,Abbie,DeWaters,19,18,39,4,8,1,0,0,2,9,6,11,1,1,0.205,,,,,,,
sb_3e06e1bfb8eb,Sam,Walz,32,4,15,11,3,0,0,0,0,3,1,3,3,4,0.2,,,,,,,
sb_06f2a49f0cb7,Jocelyn,Wilkes,16,6,23,0,4,0,0,0,2,4,0,4,0,0,0.174,,,,,,,
sb_43f338a76e77,Grace,Rawn,19,0,6,3,1,0,0,0,0,1,3,0,0,1,0.167,,,,,,,
sb_8405f2d8404a,Grace,Chin,32,1,2,10,0,0,0,0,0,0,1,2,0,0,0.0,,,,,,,
sb_9a85205d29a2,Alice,DeWaters,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
sb_46197156e314,Dharma,Murray,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
sb_bff1478289a8,Belle,Sardja,20,6,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
sb_34558c93f431,Emma,Nordahl,39,35,96,13,34,5,2,1,10,46,4,19,3,3,0.354,,,,,,,
sb_321285b6fc6c,Brooke,Edgerly,47,47,156,31,52,4,2,1,11,63,13,10,13,14,0.333,,,,,,,
sb_d10e564660cd,Brynlyn,Owens,37,30,77,15,23,0,0,0,9,23,5,19,6,6,0.299,0.1,0.0,0,0,0,0,
sb_97969d5a6787,Mady,Bull,36,33,95,15,28,5,1,0,15,35,12,21,2,2,0.295,,,,,,,
sb_10435fbeccd8,CJ,Davidson,47,47,142,23,40,7,3,5,27,68,14,25,6,6,0.282,105.1,5.91,6,14,0,39,
sb_b26e0ea1bb2c,Madi,Liimatainen,42,39,112,11,30,9,0,3,22,48,9,20,1,2,0.268,54.0,4.15,3,4,1,33,
sb_b316173c564d,Maddy,Booska,40,36,99,9,25,6,0,0,8,31,6,19,2,2,0.253,,,,,,,
sb_946be13fb813,Shaylee,Branon,47,46,126,14,30,5,0,0,10,35,13,32,4,4,0.238,,,,,,,
sb_b60f5c5554c6,Shylee,Karenbauer,19,14,41,8,13,2,0,0,5,15,0,9,1,1,0.317,,,,,,,
sb_f86a47434bf8,Abreanna,Smith,32,26,88,4,23,3,1,2,14,34,4,14,0,0,0.261,,,,,,,
sb_ea090acad379,Andrea,DiMauro,7,4,12,1,3,0,0,0,1,3,1,6,0,0,0.25,,,,,,,
sb_3835a958bc9e,Ciara,Flaherty,32,30,94,6,23,6,0,0,9,29,2,17,0,0,0.245,,,,,,,
sb_4b860ab34d0c,Ella,Nickerson,29,23,71,7,16,3,0,0,8,19,1,14,3,4,0.225,,,,,,,
sb_22737c74c0ab,Sophia,Underfer,18,16,20,3,4,0,0,0,0,4,3,13,0,1,0.2,,,,,,,
sb_5e1aa15385ca,Alexis,Wilson,19,11,5,1,1,0,0,0,0,1,1,0,0,0,0.2,58.1,5.88,2,8,0,13,
sb_bba8c67bac29,Maddy,Vaughn,24,13,13,6,1,0,0,0,0,1,2,5,2,2,0.077,,,,,,,
sb_a27d6b42fbfb,Maddy,Eaton,,,,,,,,,,,,,,,,80.0,5.51,1,9,0,17,
sb_8ff2dc0476ed,Hannah,Ferguson,56,53,187,50,79,11,10,3,29,119,6,23,22,24,0.422,,,,,,,
sb_39099aae0678,Sam,Buckley,51,47,116,40,40,8,1,12,35,86,26,19,16,17,0.345,,,,,,,
sb_988190b0aacc,Braxton,Brown,56,50,149,25,51,14,1,9,54,94,20,18,0,1,0.342,,,,,,,
sb_c6e5a30ff4e7,Alex,Cutonilli,58,56,176,34,55,11,1,6,41,86,11,24,10,10,0.313,,,,,,,
sb_1ca9a13503d4,Camille,Lara,57,55,174,39,52,2,1,0,10,56,23,21,10,12,0.299,,,,,,,
sb_d356bcea3de9,Mia,Zabat,53,49,124,22,37,4,0,1,16,44,6,17,3,4,0.298,,,,,,,
sb_a2d78a6793f9,Taylor,Lane,51,42,120,10,27,8,0,4,26,47,17,19,1,1,0.225,,,,,,,
sb_bf28c9382ded,Dominique,Oliveira,5,5,12,2,6,0,0,0,0,6,1,3,0,1,0.5,,,,,,,
sb_7400a176e070,Lauren,Tran,28,7,28,11,11,0,0,0,4,11,3,4,1,1,0.393,,,,,,,
sb_f0a1f696accf,Victoria,Castillo,39,33,95,16,33,3,1,2,11,44,8,12,2,2,0.347,,,,,,,
sb_9dda28197070,Averie,Prescott,30,25,65,8,18,3,0,2,13,27,7,18,1,1,0.277,,,,,,,
sb_2cd3fc8e05ef,Tori,Cervantes,39,24,60,11,16,4,3,0,5,26,7,16,5,8,0.267,,,,,,,
sb_7f3036634d3b,Andrea,De La Rosa,21,16,47,3,12,4,0,0,8,16,6,15,0,0,0.255,,,,,,,
sb_130bc5fa3c62,Kiah,Silva,35,19,59,13,15,1,1,0,5,18,5,4,2,3,0.254,,,,,,,
sb_4540c4042f13,Janessa,Parras,23,18,48,2,9,1,0,0,5,10,3,6,0,0,0.188,,,,,,,
sb_a0bb0c75246a,Julia,Medina,31,15,30,12,5,0,1,0,4,7,3,4,0,1,0.167,,,,,,,
sb_846839e2b7e0,Sasha,Cañedo,8,0,8,0,1,0,0,0,1,1,0,2,0,0,0.125,,,,,,,
sb_64e91b16cae7,Isabella,Scolini,18,8,27,3,2,0,0,0,6,2,3,2,0,0,0.074,,,,,,,
sb_eab79782733d,Camryn,Smith,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
sb_e29e6064e8b5,Ruby,Cuen Camacho,19,0,1,9,0,0,0,0,0,0,0,1,2,2,0.0,,,,,,,
sb_98c16e3e0761,Katie,Torrez,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
sb_b108945d254a,Riley,Kramolisch,58,58,193,40,67,5,2,0,16,76,9,9,6,7,0.347,,,,,,,
sb_5e0727f2f699,Aliza,Acker,58,58,186,33,64,14,0,4,27,90,12,25,4,5,0.344,,,,,,,
sb_d02a0c7ed590,Paris,Van Dyke,56,56,147,36,48,8,0,3,23,65,20,18,6,6,0.327,,,,,,,
sb_949771811fd4,Carley,Stych,58,58,145,26,43,4,0,0,20,47,11,12,6,7,0.297,,,,,,,
sb_7b66ae6b6e22,Grace,Anderson,44,40,99,14,28,4,1,3,19,43,12,14,2,4,0.283,,,,,,,
sb_7dea9ac75b04,Kennah,Bretschneider,45,40,99,21,28,1,0,0,12,29,17,17,8,10,0.283,,,,,,,
sb_1c25d5a7248d,Emma,Humpal,58,58,164,37,46,6,1,6,39,72,22,15,4,6,0.28,,,,,,,
sb_28a6ad976656,Jordyn,Marsh,50,45,122,14,34,5,0,3,26,48,25,13,0,0,0.279,203.0,2.14,22,9,2,148,
sb_ff45d17b9e11,Lexi,Ingalls,58,58,136,17,31,8,3,0,21,45,14,30,1,1,0.228,,,,,,,
sb_b7041b660265,Morgan,Alar,42,6,4,17,2,0,0,0,1,2,0,0,11,11,0.5,,,,,,,
sb_26cb437b696b,Ramsey,Hopp,37,36,89,14,31,2,1,0,20,35,12,6,1,2,0.348,154.1,4.94,10,16,0,68,
sb_992db161daa7,Kaylee,Hafermann,48,44,41,9,10,1,0,0,4,11,1,7,4,4,0.244,,,,,,,
sb_0d306b748776,Ava,Rud,27,22,42,2,9,0,0,0,4,9,2,0,0,0,0.214,,,,,,,
sb_ebbfa9d4e1b1,Jordan,Bussey,15,1,3,1,0,0,0,0,1,0,0,0,0,0,0.0,11.2,14.4,0,1,0,24,
sb_b2a0f6ad650f,Carly,Ward,54,53,154,33,60,3,2,0,13,67,13,29,15,18,0.39,,,,,,,
sb_66a587015625,Karena,Recrosio,50,50,164,37,59,7,0,0,11,66,13,9,18,23,0.36,,,,,,,
sb_9518b1ed3bf6,Avary,Makarewicz,54,54,152,33,51,9,2,11,47,97,32,18,6,6,0.336,,,,,,,
sb_554649641533,Kennedy,Brown,54,50,156,31,51,5,3,0,20,62,11,24,23,26,0.327,,,,,,,
sb_15c04fdfdd5a,Ava,Scott,54,53,152,27,40,10,2,2,30,60,15,29,4,4,0.263,,,,,,,
sb_9f38ced79fa1,Kyrsten,Brown,53,41,118,14,28,3,0,3,22,40,10,25,7,8,0.237,,,,,,,
sb_84f9c215865a,Jordyn,Hustey,53,53,143,12,29,5,1,4,27,48,18,24,2,2,0.203,,,,,,,
sb_7b6dc0137d8f,Dylan,Scott,44,42,104,17,19,5,2,1,10,31,15,33,5,5,0.183,,,,,,,
sb_3d4d6b0a883b,Joleanna,Fox,11,0,2,0,1,0,0,0,0,1,0,0,0,0,0.5,,,,,,,
sb_3aa7f0117f3a,Kyla,Harley,39,37,117,23,36,1,3,0,12,43,6,29,11,12,0.308,,,,,,,
sb_20c5556d62a2,Gia,Recrosio,33,18,52,8,15,0,0,0,8,15,5,8,1,1,0.288,,,,,,,
sb_f3ef9777153a,Addie,Roberts,28,11,41,0,9,2,0,0,6,11,4,6,0,0,0.22,,,,,,,
sb_920730a14afa,Teagan,Hayes,39,22,65,12,13,4,1,1,7,22,3,17,1,1,0.2,,,,,,,
sb_eae1a0055026,Payton,Hurst,18,2,23,0,1,1,0,0,1,2,3,6,0,0,0.043,,,,,,,
sb_eb0484331e78,Ashtyn,Green,16,9,0,2,0,0,0,0,0,0,0,0,1,1,0.0,,,,,,,
sb_ff6b7296e890,Kaytie,Chandler,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
sb_7d638c905ee6,Carlee,Quintero,49,49,147,24,47,3,1,0,9,52,6,27,7,12,0.32,,,,,,,
sb_a831c945b8b6,Kelsey,Valo,37,37,99,11,26,9,0,2,14,41,12,13,0,0,0.263,,,,,,,
sb_421acecd846c,Angelina,Arriaga,43,43,108,15,28,2,0,4,16,42,14,14,3,5,0.259,,,,,,,
sb_47cbfad86b79,Keri,Sanford,49,49,151,24,39,1,4,0,8,48,15,22,6,6,0.258,,,,,,,
sb_e6f04d755850,Odalys,Solis,38,35,93,7,24,4,0,1,10,31,0,14,0,0,0.258,,,,,,,
sb_c8296dd82e0e,Katelyn,Hernandez,12,5,4,4,2,0,0,0,0,2,2,1,0,0,0.5,,,,,,,
sb_7ca6b9dc2e4e,Amathyst,Gonzalez,35,32,87,18,26,8,1,3,20,45,8,15,2,3,0.299,,,,,,,
sb_96e13a301a8e,Alivia,Robinson,33,26,71,12,19,7,0,2,15,32,11,17,2,3,0.268,,,,,,,
sb_79efcde1659a,Kaylee,Moses,30,28,77,7,19,5,0,1,14,27,5,11,3,4,0.247,,,,,,,
sb_ddac667688ee,Laila,Vasquez,27,21,52,5,12,0,0,2,7,18,4,22,0,0,0.231,34.2,7.87,2,6,0,19,
sb_f21e9bbbdb01,Presley,Crawford,18,1,5,0,1,0,0,0,0,1,1,2,0,0,0.2,44.0,8.59,1,2,0,23,
sb_727fe2b9b542,Lilly,Chavez,13,5,11,2,2,1,0,0,0,3,1,2,0,0,0.182,,,,,,,
sb_fa52ef704845,Gabriella,Cabrera,34,31,83,6,15,2,0,3,17,26,4,23,0,0,0.181,,,,,,,
sb_3d21dad6c68e,Jessica,Cantrell,34,29,67,6,12,1,0,4,8,25,6,24,0,0,0.179,148.0,3.41,12,11,0,140,
sb_7dee97bf8b11,Michelle,Balcazar,20,18,34,3,6,1,0,0,3,7,2,6,1,1,0.176,,,,,,,
sb_ee5ed84b2e7d,Priscilla,Medina,28,20,6,1,1,1,0,0,3,2,1,4,0,0,0.167,78.1,6.08,3,12,0,44,
sb_e623a71676ad,Mia,Serrato,42,39,73,6,12,1,1,0,5,15,6,16,0,1,0.164,,,,,,,
sb_c56d80c07800,Ilyssa,Foisy,29,9,26,10,3,0,1,1,4,8,2,8,1,1,0.115,,,,,,,
sb_9330c0cb71e4,Aisha,Joy Duncan,40,31,98,28,33,8,0,2,18,47,19,8,17,22,0.337,,,,,,,
sb_278e06d74e18,Olivia,Friedel,51,45,135,27,39,7,2,0,27,50,10,22,12,12,0.289,,,,,,,
sb_eda4dd72c7f6,Victoria,Miterko,46,42,97,16,24,10,0,0,18,34,17,26,3,5,0.247,,,,,,,
sb_d1d3b3262e08,Montana,Hunt,5,3,11,2,6,1,0,0,5,7,1,2,0,0,0.545,,,,,,,
sb_8d895faec220,Calyn,Rounsaville,25,18,58,8,21,0,0,0,15,21,10,5,2,2,0.362,,,,,,,
sb_9a9a58974731,Riley,Kapparis,30,20,35,7,10,3,0,1,8,16,3,4,0,0,0.286,116.2,7.71,10,12,0,67,
sb_367612e0c82c,Hailey,Vela,31,20,55,16,15,3,0,1,7,21,4,13,7,9,0.273,,,,,,,
sb_aa26b28884bb,Rossalia,Iglesias-Lopez,33,21,64,20,17,4,1,0,14,23,9,14,20,23,0.266,,,,,,,
sb_e94df4bcdb61,Kyleigh,Golden,38,32,92,21,24,8,0,1,24,35,17,12,6,6,0.261,,,,,,,
sb_6ccc88820b5a,Klaire,Spooner,25,18,46,5,12,2,0,0,5,14,5,12,2,3,0.261,,,,,,,
sb_ed1de43e3afc,Jodee,Matos,37,31,80,14,16,5,0,0,9,21,14,7,8,11,0.2,,,,,,,
sb_49378cd40ab3,Macie,Bourgholtzer,21,10,21,7,3,0,0,0,1,3,7,6,6,7,0.143,,,,,,,
sb_1c082ea2c0ca,Ashley,Corazzini,21,10,6,1,0,0,0,0,0,0,0,3,0,0,0.0,73.2,5.5,7,3,1,25,
sb_dd9cf29e5fb8,Jaela,Palmer,3,2,6,0,0,0,0,0,0,0,0,2,0,0,0.0,,,,,,,
sb_e6e7fbf149e4,Lexi,Hinahara,54,54,166,53,66,13,1,12,37,117,32,43,26,28,0.398,,,,,,,
sb_a75f6b3cc650,Alyssa,Yee,54,54,171,59,66,11,2,8,42,105,23,19,17,20,0.386,,,,,,,
sb_7a88b6a92ef8,Ava,Brown,54,54,159,58,59,13,1,25,66,149,30,33,3,3,0.371,,,,,,,
sb_5d6e7b138647,Olivia,Robison,51,51,130,16,40,4,0,5,33,59,31,23,1,1,0.308,,,,,,,
sb_9bc434311f42,Camryn,McDonald,52,52,149,28,45,5,2,2,19,60,15,12,10,12,0.302,,,,,,,
sb_9e6f329ace33,Jenna,Kearns,52,45,120,32,36,10,0,7,30,67,10,15,4,6,0.3,,,,,,,
sb_740ce20f13f5,Belle,Navarrete,49,47,105,22,28,1,2,6,23,51,5,14,1,2,0.267,,,,,,,
sb_834010f603aa,Kennedy,Dudley,54,53,147,24,39,5,1,3,30,55,16,14,2,3,0.265,,,,,,,
sb_e9cf877b7343,Jaden,Moore,30,1,31,3,10,4,0,0,4,14,3,2,0,0,0.323,,,,,,,
sb_409aa2ec8da3,Brooke,Peterson,39,25,57,19,15,1,0,0,6,16,13,11,5,5,0.263,,,,,,,
sb_0a4a6e830651,Rebecca,Quinn,32,22,52,17,12,2,0,2,11,20,8,10,1,1,0.231,,,,,,,
sb_84391101ccbf,Kira,Day,7,0,9,1,2,1,0,0,2,3,0,1,1,2,0.222,,,,,,,
sb_7965f864ec20,Adison,Huiskens,37,15,55,11,12,2,0,2,3,20,11,9,5,5,0.218,,,,,,,
sb_12597c66c873,Kendra,Gominsky,5,0,5,0,1,1,0,0,2,2,0,1,0,0,0.2,,,,,,,
sb_3a58d1882378,Skylar,Williams,25,5,26,0,3,1,0,0,1,4,5,2,0,0,0.115,,,,,,,
sb_dc58ff06df0e,Renay,Chavez,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
sb_c209cd07c8df,Josslin,Law,13,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,5.1,6.56,0,0,0,3,
sb_59e27a267cd9,Megan,Meracle,,,,,,,,,,,,,,,,83.1,3.11,9,2,0,72,
sb_32bf6ea3b82f,Lizzy,Tommasini,,,,,,,,,,,,,,,,76.2,3.29,7,4,3,45,
sb_72f33e225365,Kasey,Aguinaga,,,,,,,,,,,,,,,,96.1,3.34,14,7,0,42,
sb_8393b1a84905,Riley,Wickum,,,,,,,,,,,,,,,,68.2,4.79,6,4,1,31,
sb_ef8ca6df4d28,Kaliann,Scoresby,,,,,,,,,,,,,,,,7.2,2.74,0,0,0,6,
sb_b41653c68818,Marley,Goluskin,,,,,,,,,,,,,,,,10.0,4.9,1,0,0,7,
sb_da75f3e4e1a8,Madison,Clark,54,54,166,47,63,3,2,0,15,70,13,23,26,30,0.38,,,,,,,
sb_62f75a92dde3,Haylee,Engelbrecht,55,54,156,33,51,14,0,8,32,89,13,18,9,9,0.327,,,,,,,
sb_e09c5f2ab1da,Hannah,Di Genova,54,53,144,22,47,9,1,7,44,79,22,16,3,3,0.326,,,,,,,
sb_2932e4320839,Saige,Alfaro,48,32,103,30,33,6,2,1,11,46,16,22,9,11,0.32,,,,,,,
sb_831db3d79ba1,Lexi,O'Gorman,44,27,89,16,28,7,1,2,22,43,5,10,1,1,0.315,,,,,,,
sb_a957dc5aa01f,Maya,Larsen,51,43,119,12,37,6,1,5,25,60,12,19,0,0,0.311,,,,,,,
sb_a6c5cefb5b18,Bailie,Clark,55,51,129,28,36,3,3,2,17,51,10,28,12,16,0.279,,,,,,,
sb_0d0b65c5e3a5,Avery,Cordell,23,5,28,2,7,1,0,1,2,11,5,9,0,0,0.25,,,,,,,
sb_5e278c023e28,Matlyn,Leetch,45,21,60,19,13,0,0,0,6,13,5,12,5,6,0.217,,,,,,,
sb_8f6142b5f3a8,Hailey,McLean,,,,,,,,,,,,,,,,138.2,2.62,17,7,4,149,
sb_70054fa1a5ed,Ainsley,Berlingeri,,,,,,,,,,,,,,,,89.0,2.83,10,3,2,77,
sb_3d8bd3333838,Tess,Bumiller,,,,,,,,,,,,,,,,83.2,2.93,9,1,1,48,
