athlete_id,first_name,last_name,gp,gs,goals,assists,points,shots,sog,gwg,gb,to,ct,dc,fow,fo_att,minutes,gk_ga,gk_gaa,gk_saves,gk_sv_pct
lax_ce8c007c88b4,Luca,Elmaleh,13,9,5,17,22,27,16,0,11,15,0,,0,0,,,,,
lax_1db7a9d4105d,Kyle,Fedorcha,6,0,5,0,5,18,11,0,1,2,0,,0,0,,,,,
lax_2ae4486f74ed,Jackson,Estes,7,0,2,3,5,7,4,0,2,5,0,,0,0,,,,,
lax_8ed9c4d7f810,Richie,Reid,12,4,2,2,4,25,12,0,5,11,2,,0,0,,,,,
lax_a28d4c18a969,Patrick,Walsh,10,0,2,2,4,19,8,0,2,9,0,,0,0,,,,,
lax_cfa17c845165,Max,Dantona,8,0,2,1,3,22,13,0,7,3,1,,0,0,,,,,
lax_7b7e510682d0,Sam,Klein,13,0,1,2,3,9,6,0,20,6,16,,0,0,,,,,
lax_162aa4ebafdc,Luke,Aasheim,7,0,2,0,2,3,2,0,9,1,0,,0,0,,,,,
lax_0d136916dd7e,JJ,Murphy,13,0,2,0,2,4,3,1,65,5,1,,107,184,,,,,
lax_75d60910aa29,Tiernan,Lathrop,12,0,1,1,2,9,3,0,15,5,6,,0,0,,,,,
lax_cf0879a8f0af,Connor,Ruppert,2,0,1,0,1,1,1,0,0,1,1,,0,0,,,,,
lax_bb164beb34b8,Brayden,Fuller,13,1,0,1,1,0,0,0,10,1,7,,0,0,,,,,
lax_9bd870b85b07,Jack,McCloskey,13,13,0,1,1,3,2,0,22,5,17,,0,0,,,,,
lax_72d6c5c4a42b,Sam,Beach,2,0,0,0,0,1,0,0,0,0,0,,0,0,,,,,
lax_070849da1693,Zack,Bender,2,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_b291c345ab84,Kyle,Capodanno,1,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_70a988959274,Jake,Carbone,7,0,0,0,0,0,0,0,3,0,1,,0,0,,,,,
lax_ec66564b300f,James,Carr,13,12,0,0,0,0,0,0,17,8,0,,0,0,,124,10.18,148,0.544
lax_44ad0dbc9c32,Austin,Daigneault,2,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,
lax_4ea3decc2d6b,Luke,Bayne,1,0,0,0,0,2,0,0,0,1,0,,0,0,,,,,
lax_2d3e9eb08972,Scott,Einarson,4,0,0,0,0,0,0,0,0,0,0,,0,0,,9,22.9,3,0.25
lax_f406ba608fc6,Justin,Haverly,4,0,0,0,0,0,0,0,5,2,0,,9,21,,,,,
lax_e6d19e3371cb,Jordan,Hernando,13,0,0,0,0,1,0,0,21,1,0,,48,106,,,,,
lax_4c07273db3b7,Mikey,Hoarle,3,0,0,0,0,0,0,0,2,0,1,,0,0,,,,,
lax_3c736aaefbee,Luke,Krebs,13,13,0,0,0,4,1,0,28,5,21,,0,0,,,,,
lax_4f7027335cc6,Kijana,Lloyd,4,0,0,0,0,0,0,0,1,1,0,,0,0,,,,,
lax_5e2a11c48100,Dante,Mariani,1,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_3a63267697d3,Will,Murphy,1,0,0,0,0,0,0,0,0,0,0,,0,0,,1,0.0,1,0.5
lax_e9381e96dd0c,Ronan,McNamara,1,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_be790e9e17eb,AJ,Monaco,12,0,0,0,0,0,0,0,12,0,7,,0,0,,,,,
lax_d27c336614b6,Nate,Patterson,1,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,
lax_afff46dcca8f,Trevor,Preston,8,0,0,0,0,0,0,0,3,0,3,,0,0,,,,,
lax_34921a7fba1e,Nick,Sheremetta,6,0,0,0,0,0,0,0,0,1,2,,0,0,,,,,
lax_380b0509a220,JT,Werkmeister,13,7,0,0,0,0,0,0,12,3,6,,0,0,,,,,
lax_b881caf9a95d,Andrew,Girolamo,13,13,27,6,33,128,68,2,10,22,2,,0,0,,,,,
lax_58cc00e6c40e,Will,Feldmann,13,13,8,10,18,45,28,0,11,19,1,,0,0,,,,,
lax_5d489424444d,Tyler,Martini,13,6,9,6,15,33,18,0,5,9,0,,0,0,,,,,
lax_7599a1d70e3d,Gavin,Jacobsen,13,10,12,2,14,65,35,0,6,17,2,,0,0,,,,,
lax_15c1a5155f61,Liam,Byrne,13,10,6,6,12,24,14,0,6,11,1,,0,0,,,,,
lax_51d4ef32bd85,Drew,Filanowski,9,6,8,2,10,34,14,0,4,7,1,,0,0,,,,,
lax_bb56d931f7bc,Ryan,Meyers,11,6,7,0,7,33,16,0,6,10,1,,0,0,,,,,
lax_92b40c5d60ac,Nolan,Sharkey,13,0,4,2,6,12,6,0,30,8,11,,0,0,,,,,
lax_1733749d64ad,Nico,Spaziani,12,4,4,2,6,17,8,0,4,7,0,,0,0,,,,,
lax_d8c3b1d3cdc7,Colin,DeLay,4,0,3,2,5,6,4,0,2,1,0,,0,0,,,,,
lax_d9e802bc0eeb,Troeger,Lombardini,10,7,2,3,5,12,6,0,3,8,0,,0,0,,,,,
lax_d1d3a651f484,Matthew,Rincon,13,0,1,3,4,18,6,0,34,15,9,,0,0,,,,,
lax_4607ecd81109,Riley,Jenkins,12,0,3,0,3,6,4,0,11,2,1,,0,0,,,,,
lax_83ea431c37a2,Austin,Constable,12,3,2,0,2,13,6,0,7,10,1,,0,0,,,,,
lax_7571209df287,John,Angelicola,7,0,1,1,2,6,2,0,1,5,0,,0,0,,,,,
lax_b05fa60321bf,Eoin,Mackay,12,0,1,0,1,1,1,0,13,1,2,,0,0,,,,,
lax_52ae5f005ca5,Flynn,Wilson,13,0,1,0,1,3,2,0,57,5,2,,113,217,,,,,
lax_9e96faa6b424,Connor,Winters,13,13,1,0,1,4,1,0,26,12,4,,0,0,,140,11.06,171,0.55
lax_54d2282b74c4,Carson,Corona,12,7,0,0,0,1,1,0,7,0,6,,0,0,,,,,
lax_e8698b60ecb4,Ty,Duchouquette,1,0,0,0,0,0,0,0,0,0,1,,0,0,,,,,
lax_449417307705,Danny,Healy,6,2,0,0,0,0,0,0,4,0,2,,0,0,,,,,
lax_443c6d4efba9,Nick,Jaferis,9,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_fe0dc97ad766,Luke,LeSueur,13,12,0,0,0,2,0,0,13,6,9,,0,0,,,,,
lax_c4d25217b1a0,CJ,Mangio,13,0,0,0,0,0,0,0,9,1,0,,26,70,,,,,
lax_5ce54894fc85,Greg,Marinelli,13,0,0,0,0,1,1,0,10,4,5,,0,0,,,,,
lax_671c94629515,Zacc,McDonald,4,0,0,0,0,0,0,0,1,2,0,,0,0,,1,7.44,4,0.8
lax_a623d34ebcb7,Aidan,McMinn,13,13,0,0,0,3,0,0,25,7,11,,0,0,,,,,
lax_d90b955c4478,Jojo,Provenzano,13,5,0,0,0,1,0,0,6,0,7,,0,0,,,,,
lax_79aa8b686f7d,Brody,Secker,1,0,0,0,0,1,1,0,0,0,0,,0,0,,,,,
lax_53d851b0dcb1,Mason,Shenk,12,0,0,0,0,2,0,0,11,1,5,,0,0,,,,,
lax_429fba1f8d12,Wyatt,Walters,4,0,0,0,0,0,0,0,1,1,0,,0,0,,,,,
lax_cdfed6d6ccde,Blake,Piscitiello,14,14,35,30,65,121,74,0,16,46,3,,0,0,,,,,
lax_e220905cb736,Will,Corry,14,11,27,5,32,75,51,1,15,9,0,,0,0,,,,,
lax_43ae56c682d3,Carson,Piscitiello,13,12,13,17,30,39,25,0,8,24,1,,1,1,,,,,
lax_f29fc6dd2a1b,Ryan,Sininsky,14,14,18,9,27,58,38,0,6,8,1,,0,0,,,,,
lax_fc738dfd7b69,Wyatt,Viste,14,14,14,4,18,41,27,0,8,8,0,,0,0,,,,,
lax_ecbbba534d4a,Benjamin,Roberts,13,11,8,10,18,27,13,0,5,8,2,,0,0,,,,,
lax_a10b2e7ddbb0,Dylan,Sebastian,14,1,11,5,16,36,19,1,4,12,1,,0,0,,,,,
lax_f55e4721e3a4,JC,Echezuria,13,5,8,8,16,46,20,0,3,16,1,,0,0,,,,,
lax_82dd586a17f3,Carson,Bowley,14,1,7,1,8,30,16,1,3,3,0,,0,0,,,,,
lax_a9a9e5d4b2dd,Callum,Zarsky,9,0,5,0,5,11,9,0,3,2,0,,0,0,,,,,
lax_7537ca657b4d,Austin,Hahn,13,0,3,0,3,8,4,0,14,8,6,,0,0,,,,,
lax_fa422213607e,Frankie,Semiraglio,13,0,3,0,3,9,6,0,7,8,1,,0,0,,,,,
lax_d7a8701b5709,Austin,Exley,11,0,2,1,3,9,5,0,2,6,0,,0,0,,,,,
lax_7a5b7a4eba5d,Evan,Schmitt,7,0,1,1,2,3,1,0,6,2,1,,0,0,,,,,
lax_949969dd07f5,Michael,Flaccavento,13,0,1,0,1,3,3,1,12,3,4,,0,0,,,,,
lax_a9b0e6d938d3,Nirio,Garcia,10,0,1,0,1,5,3,0,41,9,1,,70,132,,,,,
lax_7fbd22d2b27c,Emmerick,Dopona,13,13,0,1,1,3,3,0,31,10,20,,0,2,,,,,
lax_9648dbd7b3dd,Alexander,Cartwright,14,0,0,0,0,5,2,0,26,4,11,,0,0,,,,,
lax_c877970ea927,Cayston,Conover,3,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,
lax_e92484d2855e,Christopher,Eiselein,1,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,
lax_2c19a417237b,Chase,Ford,9,0,0,0,0,0,0,0,5,3,6,,0,0,,,,,
lax_9f17ee5c6b50,Michael,Gaffney,14,1,0,0,0,3,2,0,51,7,3,,94,234,,,,,
lax_43af40470833,Tristan,Harrison,3,0,0,0,0,0,0,0,0,1,1,,0,0,,,,,
lax_4d56cc4952dc,Kelly,Jackson,1,0,0,0,0,1,1,0,1,1,0,,0,0,,,,,
lax_e4c65a0800a0,Cameron,Kurdyla,13,13,0,0,0,0,0,0,18,11,0,,0,0,,156,12.42,191,0.55
lax_ffc028e01a85,Evan,Lastella,13,13,0,0,0,0,0,0,17,5,8,,0,0,,,,,
lax_c4fafc395c40,Colin,Lowe,7,2,0,0,0,0,0,0,17,3,7,,0,0,,,,,
lax_7291aebb55f6,Wade,Meissner,2,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_ff53af01df5c,Owen,Mercado,14,0,0,0,0,2,0,0,9,4,4,,0,0,,,,,
lax_d56eb945d797,Sullivan,O'Brien,14,14,0,0,0,1,0,0,45,6,17,,0,0,,,,,
lax_c96a7d84179b,Joey,Schwarz,3,1,0,0,0,0,0,0,2,1,1,,0,0,,9,8.37,12,0.571
lax_62221f749260,Walker,Zabransky,3,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,
lax_dfdb773bd037,Ryan,Demato,13,12,31,9,40,107,60,2,10,18,3,,0,0,,,,,
lax_d7353f54bdba,Connor,Chick,13,13,20,13,33,94,40,0,14,15,2,,0,0,,,,,
lax_e3467b590be5,Jake,Kucinski,13,13,15,11,26,55,29,0,11,17,2,,0,0,,,,,
lax_cef5f949a22f,Xander,Maxwell,13,12,8,8,16,33,19,0,4,21,0,,0,0,,,,,
lax_ec9dcc43b2e9,Nathan,Ward,13,6,5,10,15,26,13,0,16,9,2,,0,0,,,,,
lax_7c12e8ad0bfb,Jameson,Coffman,12,1,7,3,10,12,9,1,17,2,7,,0,0,,,,,
lax_6aad6aabd20c,Corey,Myers,13,5,6,4,10,35,16,1,6,18,1,,1,1,,,,,
lax_39ea8967e205,Nick,Gutierrez,13,13,5,3,8,25,13,0,6,9,1,,0,0,,,,,
lax_dac55a757ad8,Jack,Fish,12,0,6,0,6,25,12,0,2,10,0,,0,0,,,,,
lax_d80a22509f93,Zack,Johnson,11,2,2,3,5,7,7,0,4,7,0,,0,0,,,,,
lax_8d232e087130,Dante,Marinello,13,13,3,1,4,10,5,1,16,3,10,,0,0,,,,,
lax_61be1631cfc8,Justin,Webber,13,0,3,1,4,6,3,0,33,5,3,,0,0,,,,,
lax_924d9830b6e3,Than,Souza,3,0,3,0,3,7,4,0,2,2,0,,0,0,,,,,
lax_e2a327f3233e,Zach,Coyle,11,0,2,1,3,14,6,0,1,4,0,,0,0,,,,,
lax_405142acf00c,Gavin,Batelka,13,0,2,0,2,4,3,0,15,2,8,,0,0,,,,,
lax_7ca9e61229f1,Conner,Layden,10,1,2,0,2,7,5,0,2,2,0,,0,0,,,,,
lax_552036302155,Caiden,Merritt,5,0,2,0,2,4,2,0,1,1,0,,0,0,,,,,
lax_bc0386dd8dc9,Casey,Pung,13,13,0,2,2,8,4,0,34,5,13,,0,0,,,,,
lax_816e01981d2c,Ayden,Davis,5,0,1,0,1,9,4,0,3,2,0,,0,0,,,,,
lax_52f021940c99,Dylan,Sharpe,11,0,1,0,1,4,1,0,25,3,14,,0,0,,,,,
lax_a857792f7c78,Braden,Smith,2,0,1,0,1,3,1,1,1,0,0,,0,0,,,,,
lax_cd61c4889c0f,Alex,Steers,13,0,1,0,1,6,5,0,57,4,0,,140,237,,,,,
lax_df00059a0046,Mike,Dunleavy,11,0,0,1,1,4,3,0,1,2,1,,0,0,,,,,
lax_9b82f0f1d7df,Cam,Dick,1,0,0,0,0,0,0,0,1,1,0,,0,0,,,,,
lax_ff0d5ac66b44,Logan,Duffy,12,0,0,0,0,2,2,0,3,1,0,,0,0,,,,,
lax_c025e0ef10f3,Todd,Freeman,6,0,0,0,0,2,0,0,1,0,4,,0,0,,,,,
lax_6c783b296818,Noah,Hall,1,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_00c08095c997,Dylan,Hendrix,13,13,0,0,0,0,0,0,29,9,11,,0,0,,,,,
lax_67a92f9952e3,Drew,Lapointe,12,0,0,0,0,0,0,0,7,2,6,,0,0,,,,,
lax_81e2baee4acc,Elliott,McClendon,1,0,0,0,0,0,0,0,0,2,0,,0,0,,,,,
lax_a479fbfb8303,Connor,McMahon,13,13,0,0,0,1,1,0,33,9,3,,0,0,,132,10.38,127,0.49
lax_eddaa88adb73,Griffen,McNeir,7,0,0,0,0,0,0,0,3,0,2,,0,0,,,,,
lax_4395c85df6d4,Keegan,Ryan,2,0,0,0,0,1,1,0,1,0,0,,0,0,,,,,
lax_85ec4004bd84,Josh,Schrader,2,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,
lax_088e32ba6a0f,Billy,Stephens,2,0,0,0,0,0,0,0,3,0,0,,0,0,,0,0.0,9,1.0
lax_85f5b16b9dc5,Paulo,Vazquez,13,0,0,0,0,2,0,0,20,4,0,,32,67,,,,,
lax_be2633157095,Ethan,Wiech,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0.0,1,1.0
lax_98d9850e4403,Silas,Richmond,16,16,38,34,72,124,72,0,28,39,3,,0,0,,,,,
lax_6b680b89b3d3,Ryan,Doherty,15,15,37,12,49,85,56,2,25,15,5,,0,0,,,,,
lax_bcbb73ca7319,Koleton,Marquis,16,9,21,7,28,51,40,2,10,10,1,,0,0,,,,,
lax_c6e8364c6d3c,Jackson,Palumb,15,13,20,7,27,68,36,2,15,13,0,,0,0,,,,,
lax_904a2b100c37,Brendan,O'Keefe,15,10,7,14,21,29,18,0,16,11,3,,0,0,,,,,
lax_703301e189e7,Ben,Wimmer,17,1,6,3,9,24,15,0,10,11,0,,0,0,,,,,
lax_c7347489cf6c,Daniel,Kesselring,13,10,5,4,9,21,13,1,5,8,0,,0,0,,,,,
lax_3d729be29772,Kevin,Carney,12,4,6,2,8,20,13,0,2,6,0,,0,0,,,,,
lax_1737a8f637fd,Alex,Pfeiffer,11,1,7,0,7,21,13,0,6,5,1,,1,1,,,,,
lax_b216cc9161b9,Teharonhiorens,McComber,13,0,6,0,6,17,11,1,6,5,0,,0,1,,,,,
lax_42996f995f15,Jacob,Smith,16,2,4,2,6,14,8,0,44,3,28,,0,0,,,,,
lax_c16da901fdcf,Will,Hardy,16,2,2,4,6,7,3,0,7,7,0,,0,0,,,,,
lax_901c66bd1e21,Brendon,Barnard,15,0,4,1,5,13,10,0,6,10,2,,0,0,,,,,
lax_e5de7685d917,Max,Neeson,17,17,4,0,4,17,8,0,35,4,36,,0,0,,,,,
lax_2282119839cc,Matthew,Pettis,14,0,4,0,4,14,8,1,5,3,4,,0,0,,,,,
lax_d3728f61148d,Justin,Lee,17,0,2,2,4,7,6,0,28,6,8,,0,0,,,,,
lax_30334473f32b,James,Reid,16,16,2,2,4,14,10,1,11,7,3,,0,0,,,,,
lax_b99ba26eb054,Wally,Swiney,11,1,2,1,3,10,5,1,2,2,0,,0,0,,,,,
lax_8e5ebef5d0ea,Austin,Oppenheim,17,2,1,2,3,5,4,0,64,6,1,,121,246,,,,,
lax_cead857ad114,Brady,Smith,17,17,1,2,3,4,1,0,31,10,4,,0,0,,164,10.45,157,0.489
lax_8777fdc1ff78,Cade,Galko,16,16,1,1,2,3,2,0,57,4,21,,0,0,,,,,
lax_c3f7b87a1812,Luke,Grove,16,0,1,1,2,4,2,0,10,5,5,,0,0,,,,,
lax_005703379ace,Brady,Quill,17,17,1,1,2,3,3,0,24,4,11,,0,0,,,,,
lax_36dd2d0626f4,Jack,Hadden,5,0,1,0,1,2,1,0,2,0,1,,0,0,,,,,
lax_4fb2c2737a9d,Frederick,Hicks,9,0,1,0,1,7,4,0,2,1,1,,0,0,,,,,
lax_568e21d42767,Zachary,Kerner,3,0,1,0,1,6,2,0,0,2,0,,0,0,,,,,
lax_70dac6350b9f,Dillon,Mehta,11,0,1,0,1,2,2,0,3,3,0,,0,1,,,,,
lax_c236ff7af106,AJ,Apel,1,0,0,0,0,0,0,0,0,0,0,,0,0,,1,13.38,0,0.0
lax_5c17413d9159,Patrick,Boyle,1,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,
lax_326a445ac15b,Paul,Canton,1,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_217d1b062cdc,Ben,Coghill,14,0,0,0,0,1,0,0,1,4,0,,0,3,,,,,
lax_b1298cc38d53,Trevor,Corless,12,1,0,0,0,0,0,0,2,0,1,,0,0,,,,,
lax_8ddd9c2b5d73,Tayoni,Galante,2,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,
lax_a4d60c146f7c,Connor,Gerlach,7,0,0,0,0,1,0,0,0,0,1,,0,0,,,,,
lax_266b9c2c7781,Damon,Jones,4,0,0,0,0,0,0,0,1,0,1,,0,0,,,,,
lax_9a90282ad589,Dalton,Kane,15,0,0,0,0,3,2,0,4,2,2,,0,0,,,,,
lax_9292d88990d1,Connor,Kelly,7,0,0,0,0,0,0,0,1,0,1,,0,0,,,,,
lax_1bc1cb6b2992,Carter,Kempney,5,0,0,0,0,2,2,0,1,1,0,,0,0,,,,,
lax_89cc4c014775,Rocco,Mareno,12,0,0,0,0,1,0,0,10,0,0,,31,76,,,,,
lax_1a5b937e59fc,Peter,Marietta,17,0,0,0,0,3,2,0,13,7,13,,0,0,,,,,
lax_072a050946b8,JP,Mercer,3,0,0,0,0,0,0,0,1,1,0,,0,0,,,,,
lax_b814aab4c7ab,Noah,Nahrebeski,1,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_6daca054bac4,Trevor,Saccomandi,1,0,0,0,0,0,0,0,1,1,0,,0,0,,,,,
lax_2c96c7a100ec,Mason,Sanden,2,0,0,0,0,0,0,0,1,0,1,,0,0,,,,,
lax_11b8b4aa3472,CJ,Schwarz,14,0,0,0,0,0,0,0,14,2,0,,39,89,,,,,
lax_5148e86b4118,Timmy,Vine,6,0,0,0,0,1,1,0,2,1,0,,0,0,,13,12.23,8,0.381
lax_027d4c7a2a0a,Zack,Toll,14,14,15,27,42,29,22,0,18,18,4,,0,0,,,,,
lax_8af1705dcf06,Max,Frattaroli,13,13,31,4,35,73,46,1,10,22,2,,0,0,,,,,
lax_96c8cedede38,Cullen,Decker,13,11,21,8,29,65,45,1,13,19,2,,0,0,,,,,
lax_13d57a3ac756,Ethan,Pearson,14,9,16,7,23,56,25,1,6,16,2,,0,0,,,,,
lax_ed1d4fae1519,Luke,Reiter,13,6,12,3,15,28,15,0,4,11,0,,0,0,,,,,
lax_598c71dd8d49,Tristan,Whitaker,13,6,10,5,15,44,28,0,7,7,0,,0,0,,,,,
lax_109d24e6d922,Harrison,Josloff,12,7,11,3,14,39,21,1,3,12,2,,0,0,,,,,
lax_e1d3e2242f6a,Sean,McCeney,14,6,7,5,12,34,16,2,8,9,0,,0,0,,,,,
lax_f46787041c6f,Max,Goldstein,12,8,8,3,11,41,20,0,1,10,0,,0,0,,,,,
lax_7f4494c19e14,Matthew,Drimmie,14,3,5,4,9,19,13,0,2,12,0,,0,0,,,,,
lax_06c1aeccadcb,Walter,Zhao,13,1,5,1,6,13,8,0,117,11,1,,185,280,,,,,
lax_060a11f2e81e,Charles,Cochran,10,0,2,3,5,10,7,0,2,3,1,,0,0,,,,,
lax_cb2ae0b14e1b,Kean,Paré,8,0,3,1,4,6,4,0,3,5,1,,1,1,,,,,
lax_ec2d67eefc6a,Sean,Stevens,13,0,3,1,4,12,7,0,11,5,6,,0,1,,,,,
lax_f3a3e065c9af,Jack,Combs,14,14,2,2,4,4,2,0,60,5,28,,0,0,,,,,
lax_f75996214ab2,Sean,Grevelding,1,0,1,0,1,1,1,0,0,0,0,,0,0,,,,,
lax_282c362cab9a,Sam,Bowen,5,0,0,1,1,1,1,0,1,1,0,,0,0,,,,,
lax_a69105984565,Colin,Bullock,13,0,0,1,1,1,0,0,13,2,8,,0,1,,,,,
lax_29761d6ad551,Charlie,Crowley,7,0,0,1,1,0,0,0,1,1,0,,0,0,,,,,
lax_81a01f1e2566,Tatum,Lewis,14,0,0,1,1,3,2,0,22,2,2,,1,1,,,,,
lax_6db68c5f3153,Mason,Bardwell,7,7,0,0,0,0,0,0,10,1,2,,0,0,,,,,
lax_e23c5855f2e3,Brendan,Beatty,1,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_d4dc2224fe23,Rocco,Boland,13,0,0,0,0,3,2,0,12,0,1,,19,53,,,,,
lax_104c02c7122c,Charlie,Carroll,5,0,0,0,0,0,0,0,3,0,0,,0,0,,,,,
lax_ccc815695798,Zakkary,Chesteen,14,0,0,0,0,1,0,0,15,5,10,,0,0,,,,,
lax_8f0984815b01,Pat,Coughlin,3,0,0,0,0,1,0,0,1,2,0,,0,0,,,,,
lax_39552d6692aa,Ryan,Daly,14,10,0,0,0,0,0,0,13,7,1,,0,0,,95,9.32,85,0.472
lax_08d76df6627d,Jake,Dandrea,4,0,0,0,0,0,0,0,0,1,0,,0,0,,12,18.28,6,0.333
lax_fb5b49cb5ed6,Dean,Driscoll,10,0,0,0,0,3,0,0,6,3,7,,0,0,,,,,
lax_f13f5a664205,Ben,Duffy,2,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_8ce7c2dbdc26,Carson,Eggebraten,10,0,0,0,0,0,0,0,3,0,1,,0,0,,,,,
lax_12ebc054be3e,Chase,Gozdeck,14,0,0,0,0,0,0,0,10,2,3,,0,0,,,,,
lax_063f4a3971ef,Erik,Gressett,3,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_e6b094306b53,Connor,Huguenard,7,6,0,0,0,0,0,0,3,0,4,,0,0,,,,,
lax_2791eb1b23d8,Kyle,Kerrigan,4,0,0,0,0,1,0,0,1,0,1,,0,0,,,,,
lax_5e07f19abe98,JP,Kosakowski,5,0,0,0,0,0,0,0,6,2,0,,0,0,,18,11.89,12,0.4
lax_497c8285229a,Nick,Kump,9,0,0,0,0,8,4,0,3,4,0,,0,0,,,,,
lax_2a0ca503e8a9,Hudson,Lewis,3,0,0,0,0,1,1,0,0,0,0,,0,1,,,,,
lax_37aa56dc480e,Nathan,Palumbo,1,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_6e12e8de9ec8,Milo,Penniston,2,0,0,0,0,0,0,0,0,2,0,,0,0,,,,,
lax_5ba0509117d0,Jackson,Read,3,3,0,0,0,0,0,0,1,1,1,,0,0,,25,17.03,7,0.219
lax_d367565deed8,Eddie,Schwasnick,4,1,0,0,0,1,0,0,3,0,3,,0,0,,,,,
lax_082c50bacce5,Neel,Shenoy,5,0,0,0,0,1,1,0,1,0,0,,5,13,,,,,
lax_926fc6be76ed,John,Thomas,12,0,0,0,0,0,0,0,7,5,10,,0,0,,,,,
lax_94809ce400bd,Aneel,Ward,13,13,0,0,0,0,0,0,26,4,9,,0,0,,,,,
lax_152d2e650d6f,Danny,Burke,12,11,20,11,31,65,42,0,10,20,0,,0,0,,,,,
lax_8f4966d53393,Alex,Lafreniere,12,10,17,6,23,49,31,1,15,13,1,,0,0,,,,,
lax_e8591bf7d3cb,Johnny,Soi,12,11,15,4,19,54,35,0,8,16,1,,0,0,,,,,
lax_07dbffc01b56,James,Donnelly,11,5,10,8,18,39,27,0,7,19,2,,0,0,,,,,
lax_213cb5305842,Colby,Frigon,12,7,11,4,15,58,30,1,13,17,0,,0,0,,,,,
lax_10a1a9a0467e,Ryan,Proctor,12,10,11,3,14,36,21,0,12,16,1,,0,0,,,,,
lax_438d8fe1dce1,Griffin,Sumwalt,12,8,11,2,13,41,25,0,6,10,1,,0,0,,,,,
lax_8df2f70ee19d,Nolan,Marshall,12,0,4,2,6,11,8,0,9,1,1,,0,0,,,,,
lax_0e7b2ce7d4ff,Ryan,Cho,9,3,2,2,4,14,8,0,0,7,2,,0,1,,,,,
lax_afdc2526f9af,Jayden,Consigli,8,2,0,3,3,4,1,0,3,3,0,,0,0,,,,,
lax_5229455d722f,Justin,Alexander,12,0,1,2,3,13,6,0,96,4,4,,156,99,,,,,
lax_827eea14d962,Brady,Brennan,2,0,1,1,2,2,1,0,0,1,0,,0,0,,,,,
lax_280cf1fc6f90,Mitch,Lanthaler,7,2,1,1,2,7,5,0,1,3,0,,0,0,,,,,
lax_412134bafc2b,Jackson,Schlicker,10,1,2,0,2,11,6,0,9,4,9,,0,0,,,,,
lax_7bba8938bb4c,Braden,McMahon,6,1,0,1,1,3,2,0,1,6,0,,0,0,,,,,
lax_6d29386e1819,Josh,Adey,12,12,0,1,1,0,0,0,21,4,7,,0,0,,,,,
lax_cb76ae352b89,Miles,Kempski,11,0,0,1,1,6,3,0,20,4,4,,0,0,,,,,
lax_4363ef9ab029,Maverick,Chedel,5,0,0,1,1,8,5,0,0,2,0,,0,0,,,,,
lax_494c45fd0833,Brody,Bernhardt,1,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,
lax_c6e01368f382,Scott,Kosakowski,9,4,0,0,0,1,0,0,12,2,1,,0,1,,,,,
lax_6312218d544e,Jack,Jimenez,12,0,0,0,0,4,1,0,20,1,10,,0,0,,,,,
lax_a4bfb11a5bd6,Devin,German,8,0,0,0,0,0,0,0,6,0,0,,11,10,,,,,
lax_f2aaa9190d7e,Brenden,Ferraro,3,1,0,0,0,1,0,0,0,0,0,,0,0,,,,,
lax_b2c45e510546,Luke,Grant,3,0,0,0,0,3,1,0,0,1,0,,0,0,,,,,
lax_08df4b4d30a8,Joe,Girardi,8,0,0,0,0,0,0,0,7,0,1,,0,0,,,,,
lax_3c7cefbc9be2,Luke,Wildermuth,1,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,
lax_cb80cca1590a,Jackson,Rudo,1,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,
lax_058f266b462b,Tommy,Cassar,4,0,0,0,0,1,1,0,2,0,1,,0,0,,,,,
lax_ec8a55af6e84,AJ,True,6,6,0,0,0,0,0,0,8,2,0,,0,0,,,,,
lax_b8ef657f63e1,Hayden,Almeida,11,10,0,0,0,0,0,0,21,4,6,,0,0,,,,,
lax_ed3a80b5974d,Owen,McIntee,8,0,0,0,0,0,0,0,4,2,0,,13,13,,,,,
lax_0a47f93a4c3b,Cullen,Britz,3,0,0,0,0,1,0,0,0,2,0,,0,0,,,,,
